Stop	StopName	Kommunenavn	Dat	Lon	Lat	PublicLineNo	Reisende
33759	Bjellandveien 26	Tønsberg	2023-11-28	10.358407	59.270242	130	4
33759	Bjellandveien 26	Tønsberg	2023-11-24	10.358407	59.270242	130	4
33137	Jareteigen	Tønsberg	2023-11-07	10.425223	59.336832	02	4
33759	Bjellandveien 26	Tønsberg	2023-11-23	10.358407	59.270242	130	4
33759	Bjellandveien 26	Tønsberg	2023-11-20	10.358407	59.270242	130	4
32899	Svinevoll øst	Tønsberg	2023-11-24	10.240055	59.41575	120	4
33759	Bjellandveien 26	Tønsberg	2023-11-17	10.358407	59.270242	130	4
32899	Svinevoll øst	Tønsberg	2023-11-20	10.240055	59.41575	120	4
32899	Svinevoll øst	Tønsberg	2023-11-16	10.240055	59.41575	120	4
33116	Tenvik	Færder	2023-11-11	10.366478	59.176418	02	4
32899	Svinevoll øst	Tønsberg	2023-11-15	10.240055	59.41575	120	4
32910	Tønsberg sykehus	Tønsberg	2023-11-26	10.41674	59.272554	116B	4
32899	Svinevoll øst	Tønsberg	2023-11-10	10.240055	59.41575	120	4
33759	Bjellandveien 26	Tønsberg	2023-11-15	10.358407	59.270242	130	4
33759	Bjellandveien 26	Tønsberg	2023-11-14	10.358407	59.270242	130	4
33759	Bjellandveien 26	Tønsberg	2023-11-10	10.358407	59.270242	130	4
33759	Bjellandveien 26	Tønsberg	2023-11-02	10.358407	59.270242	130	4
32910	Tønsberg sykehus	Tønsberg	2023-11-27	10.41674	59.272554	118	4
30440	Presterød gård	Tønsberg	2023-11-30	10.4471132	59.271046	115	4
30440	Presterød gård	Tønsberg	2023-11-29	10.4471132	59.271046	115	4
30440	Presterød gård	Tønsberg	2023-11-28	10.4471132	59.271046	115	4
32899	Svinevoll øst	Tønsberg	2023-11-02	10.240055	59.41575	120	4
33285	Amundrødveien Fugleveien	Færder	2023-11-17	10.387603	59.242541	116A	4
30440	Presterød gård	Tønsberg	2023-11-27	10.4471132	59.271046	115	4
30440	Presterød gård	Tønsberg	2023-11-23	10.4471132	59.271046	115	4
30440	Presterød gård	Tønsberg	2023-11-14	10.4471132	59.271046	115	4
33137	Jareteigen	Tønsberg	2023-11-10	10.425223	59.336832	02	4
30440	Presterød gård	Tønsberg	2023-11-13	10.4471132	59.271046	115	4
32910	Tønsberg sykehus	Tønsberg	2023-11-29	10.41674	59.272554	118	4
33749	Bettumveien	Tønsberg	2023-11-27	10.25161	59.419155	120	4
33749	Bettumveien	Tønsberg	2023-11-24	10.25161	59.419155	120	4
33749	Bettumveien	Tønsberg	2023-11-20	10.25161	59.419155	120	4
33749	Bettumveien	Tønsberg	2023-11-02	10.25161	59.419155	120	4
33748	Bettumveien	Tønsberg	2023-11-16	10.251389	59.419164	120	4
30833	Gudruns vei	Tønsberg	2023-11-13	10.457563	59.277608	118	4
30833	Gudruns vei	Tønsberg	2023-11-14	10.457563	59.277608	118	4
30833	Gudruns vei	Tønsberg	2023-11-27	10.457563	59.277608	118	4
30833	Gudruns vei	Tønsberg	2023-11-29	10.457563	59.277608	118	4
31722	Linnestad	Tønsberg	2023-11-07	10.310615	59.337535	121	4
30833	Gudruns vei	Tønsberg	2023-11-30	10.457563	59.277608	118	4
30834	Gudruns vei	Tønsberg	2023-11-10	10.45752	59.277507	118	4
33735	Ekenesstokken	Færder	2023-11-25	10.435131	59.229101	113B	4
33725	Ekeneskrysset	Færder	2023-11-30	10.430979	59.233146	113B	4
33725	Ekeneskrysset	Færder	2023-11-27	10.430979	59.233146	113A	4
33725	Ekeneskrysset	Færder	2023-11-24	10.430979	59.233146	113A	4
32895	Svinevoll	Tønsberg	2023-11-23	10.238011	59.415591	121	4
33725	Ekeneskrysset	Færder	2023-11-22	10.430979	59.233146	113A	4
32623	Kvistveien	Tønsberg	2023-11-26	10.46871	59.289466	01	4
33725	Ekeneskrysset	Færder	2023-11-18	10.430979	59.233146	113A	4
33725	Ekeneskrysset	Færder	2023-11-15	10.430979	59.233146	113B	4
33725	Ekeneskrysset	Færder	2023-11-10	10.430979	59.233146	113A	4
31247	Skaralia	Tønsberg	2023-11-05	10.432099	59.305813	113B	4
33725	Ekeneskrysset	Færder	2023-11-07	10.430979	59.233146	113B	4
33725	Ekeneskrysset	Færder	2023-11-07	10.430979	59.233146	113A	4
33725	Ekeneskrysset	Færder	2023-11-06	10.430979	59.233146	113A	4
33716	Ekeneskrysset	Færder	2023-11-25	10.431738	59.232143	113B	4
33716	Ekeneskrysset	Færder	2023-11-23	10.431738	59.232143	113B	4
33716	Ekeneskrysset	Færder	2023-11-22	10.431738	59.232143	113B	4
33716	Ekeneskrysset	Færder	2023-11-20	10.431738	59.232143	113B	4
33716	Ekeneskrysset	Færder	2023-11-08	10.431738	59.232143	113B	4
33711	Ekeneskrysset	Færder	2023-11-19	10.432591	59.232888	113A	4
33711	Ekeneskrysset	Færder	2023-11-16	10.432591	59.232888	113A	4
33291	Amundrødveien Kjærnåsveien	Færder	2023-11-19	10.388005	59.240165	116B	4
30878	Saltkopp	Tønsberg	2023-11-03	10.4888981	59.333479	01	4
30878	Saltkopp	Tønsberg	2023-11-15	10.4888981	59.333479	01	4
30878	Saltkopp	Tønsberg	2023-11-16	10.4888981	59.333479	01	4
30878	Saltkopp	Tønsberg	2023-11-20	10.4888981	59.333479	01	4
30878	Saltkopp	Tønsberg	2023-11-21	10.4888981	59.333479	01	4
32553	Stenmalen	Tønsberg	2023-11-11	10.411638	59.275457	113B	4
30878	Saltkopp	Tønsberg	2023-11-24	10.4888981	59.333479	01	4
30878	Saltkopp	Tønsberg	2023-11-29	10.4888981	59.333479	01	4
33686	Gamle Hellavei	Færder	2023-11-24	10.390875	59.229934	116A	4
32553	Stenmalen	Tønsberg	2023-11-12	10.411638	59.275457	02	4
33686	Gamle Hellavei	Færder	2023-11-23	10.390875	59.229934	116A	4
33294	Amundrødveien Kjærnåsveien	Færder	2023-11-04	10.387801	59.240069	116A	4
33686	Gamle Hellavei	Færder	2023-11-17	10.390875	59.229934	116A	4
33686	Gamle Hellavei	Færder	2023-11-16	10.390875	59.229934	116A	4
33294	Amundrødveien Kjærnåsveien	Færder	2023-11-11	10.387801	59.240069	116A	4
33686	Gamle Hellavei	Færder	2023-11-10	10.390875	59.229934	116A	4
31700	Linerleveien Måltrostveien	Færder	2023-11-14	10.395473	59.246231	100	4
33686	Gamle Hellavei	Færder	2023-11-08	10.390875	59.229934	116A	4
33686	Gamle Hellavei	Færder	2023-11-04	10.390875	59.229934	116A	4
33294	Amundrødveien Kjærnåsveien	Færder	2023-11-18	10.387801	59.240069	116A	4
32913	Syrbekk Eikveien	Tønsberg	2023-11-19	10.421573	59.297454	113A	4
33137	Jareteigen	Tønsberg	2023-11-27	10.425223	59.336832	02	4
33686	Gamle Hellavei	Færder	2023-11-02	10.390875	59.229934	116A	4
30901	Tømmereik	Færder	2023-11-15	10.437843	59.176561	113B	4
33678	Bergan	Færder	2023-11-16	10.438412	59.209867	112	4
31700	Linerleveien Måltrostveien	Færder	2023-11-04	10.395473	59.246231	100	4
33678	Bergan	Færder	2023-11-14	10.438412	59.209867	112	4
30903	Gunnestad	Færder	2023-11-18	10.405421	59.221733	02	4
33674	Bergan	Færder	2023-11-29	10.437999	59.209622	113B	4
33670	Berg søndre	Tønsberg	2023-11-30	10.405152	59.29788	02	4
31771	Åsheim	Tønsberg	2023-11-04	10.490326	59.306536	01	4
33670	Berg søndre	Tønsberg	2023-11-29	10.405152	59.29788	02	4
33670	Berg søndre	Tønsberg	2023-11-27	10.405152	59.29788	02	4
33670	Berg søndre	Tønsberg	2023-11-24	10.405152	59.29788	02	4
33670	Berg søndre	Tønsberg	2023-11-22	10.405152	59.29788	02	4
33670	Berg søndre	Tønsberg	2023-11-17	10.405152	59.29788	02	4
33670	Berg søndre	Tønsberg	2023-11-16	10.405152	59.29788	02	4
31699	Linerleveien Måltrostveien	Færder	2023-11-15	10.395343	59.246255	100	4
33670	Berg søndre	Tønsberg	2023-11-06	10.405152	59.29788	02	4
33670	Berg søndre	Tønsberg	2023-11-03	10.405152	59.29788	02	4
32913	Syrbekk Eikveien	Tønsberg	2023-11-26	10.421573	59.297454	113B	4
30904	Gunnestad	Færder	2023-11-22	10.405236	59.221077	02	4
31771	Åsheim	Tønsberg	2023-11-08	10.490326	59.306536	01	4
30440	Presterød gård	Tønsberg	2023-11-06	10.4471132	59.271046	115	4
32615	Kvieveien	Færder	2023-11-18	10.445335	59.080907	02	4
30440	Presterød gård	Tønsberg	2023-11-01	10.4471132	59.271046	115	4
31771	Åsheim	Tønsberg	2023-11-09	10.490326	59.306536	01	4
32913	Syrbekk Eikveien	Tønsberg	2023-11-29	10.421573	59.297454	113	4
30437	Presterød	Tønsberg	2023-11-27	10.444861	59.272524	115	4
33648	Føynland skole	Færder	2023-11-29	10.45023	59.236563	113A	4
33319	Kikut	Færder	2023-11-07	10.400158	59.125935	02	4
33319	Kikut	Færder	2023-11-10	10.400158	59.125935	02	4
33137	Jareteigen	Tønsberg	2023-11-30	10.425223	59.336832	02	4
33648	Føynland skole	Færder	2023-11-27	10.45023	59.236563	113A	4
33648	Føynland skole	Færder	2023-11-25	10.45023	59.236563	113A	4
32918	Syrbekk Eikveien	Tønsberg	2023-11-01	10.42172	59.297528	113B	4
33648	Føynland skole	Færder	2023-11-24	10.45023	59.236563	113A	4
33647	Eiktoppen	Tønsberg	2023-11-26	10.419583	59.2926	113A	4
30437	Presterød	Tønsberg	2023-11-09	10.444861	59.272524	115	4
33319	Kikut	Færder	2023-11-18	10.400158	59.125935	02	4
30436	Presterød	Tønsberg	2023-11-30	10.446707	59.274461	116A	4
30436	Presterød	Tønsberg	2023-11-29	10.446707	59.274461	116B	4
30436	Presterød	Tønsberg	2023-11-29	10.446707	59.274461	116A	4
30923	Tønsberg rutebilstasjon 1	Tønsberg	2023-11-10	10.411606	59.26986	114	4
30436	Presterød	Tønsberg	2023-11-22	10.446707	59.274461	116A	4
30923	Tønsberg rutebilstasjon 1	Tønsberg	2023-11-15	10.411606	59.26986	114	4
32918	Syrbekk Eikveien	Tønsberg	2023-11-07	10.42172	59.297528	113A	4
31771	Åsheim	Tønsberg	2023-11-21	10.490326	59.306536	01	4
30436	Presterød	Tønsberg	2023-11-15	10.446707	59.274461	116A	4
31771	Åsheim	Tønsberg	2023-11-25	10.490326	59.306536	01	4
30436	Presterød	Tønsberg	2023-11-14	10.446707	59.274461	116A	4
33321	Anders Rørholtsvei	Tønsberg	2023-11-01	10.426866	59.281677	110	4
33642	Eiktoppen	Tønsberg	2023-11-26	10.418993	59.291934	113A	4
32918	Syrbekk Eikveien	Tønsberg	2023-11-09	10.42172	59.297528	113B	4
30434	Presterød	Tønsberg	2023-11-02	10.442666	59.273291	116	4
33321	Anders Rørholtsvei	Tønsberg	2023-11-03	10.426866	59.281677	110	4
30436	Presterød	Tønsberg	2023-11-13	10.446707	59.274461	116B	4
30434	Presterød	Tønsberg	2023-11-02	10.442666	59.273291	118	4
30923	Tønsberg rutebilstasjon 1	Tønsberg	2023-11-17	10.411606	59.26986	114	4
30436	Presterød	Tønsberg	2023-11-12	10.446707	59.274461	01	4
33321	Anders Rørholtsvei	Tønsberg	2023-11-09	10.426866	59.281677	110	4
33321	Anders Rørholtsvei	Tønsberg	2023-11-10	10.426866	59.281677	110	4
33321	Anders Rørholtsvei	Tønsberg	2023-11-11	10.426866	59.281677	110	4
33287	Amundrødveien Fugleveien	Færder	2023-11-12	10.387725	59.242639	116A	4
33321	Anders Rørholtsvei	Tønsberg	2023-11-13	10.426866	59.281677	110	4
30436	Presterød	Tønsberg	2023-11-08	10.446707	59.274461	116A	4
32867	Husøyveien Kirkegata	Tønsberg	2023-11-26	10.463587	59.238844	113A	4
30436	Presterød	Tønsberg	2023-11-06	10.446707	59.274461	116A	4
30436	Presterød	Tønsberg	2023-11-04	10.446707	59.274461	01	4
30436	Presterød	Tønsberg	2023-11-03	10.446707	59.274461	116B	4
33642	Eiktoppen	Tønsberg	2023-11-12	10.418993	59.291934	113A	4
33321	Anders Rørholtsvei	Tønsberg	2023-11-21	10.426866	59.281677	110	4
31479	Vindåsen	Færder	2023-11-02	10.403243	59.165213	02	4
30434	Presterød	Tønsberg	2023-11-28	10.442666	59.273291	01	4
30434	Presterød	Tønsberg	2023-11-04	10.442666	59.273291	01	4
32918	Syrbekk Eikveien	Tønsberg	2023-11-20	10.42172	59.297528	113A	4
31772	Åsheim	Tønsberg	2023-11-05	10.49049	59.306472	01	4
30434	Presterød	Tønsberg	2023-11-23	10.442666	59.273291	118	4
30927	Tønsberg stasjon	Tønsberg	2023-11-03	10.410007	59.27144	117	4
33321	Anders Rørholtsvei	Tønsberg	2023-11-25	10.426866	59.281677	110	4
30927	Tønsberg stasjon	Tønsberg	2023-11-03	10.410007	59.27144	124	4
33635	Færder vgs.	Tønsberg	2023-11-30	10.410105	59.260414	100	4
30927	Tønsberg stasjon	Tønsberg	2023-11-07	10.410007	59.27144	121	4
30927	Tønsberg stasjon	Tønsberg	2023-11-09	10.410007	59.27144	124	4
30927	Tønsberg stasjon	Tønsberg	2023-11-10	10.410007	59.27144	117	4
32918	Syrbekk Eikveien	Tønsberg	2023-11-23	10.42172	59.297528	113B	4
31461	Heimdalkrysset	Tønsberg	2023-11-25	10.425403	59.273682	115	4
33322	Anders Rørholtsvei	Tønsberg	2023-11-02	10.426766	59.281719	110	4
30927	Tønsberg stasjon	Tønsberg	2023-11-10	10.410007	59.27144	121	4
30927	Tønsberg stasjon	Tønsberg	2023-11-14	10.410007	59.27144	124	4
31479	Vindåsen	Færder	2023-11-03	10.403243	59.165213	02	4
33635	Færder vgs.	Tønsberg	2023-11-17	10.410105	59.260414	100	4
30927	Tønsberg stasjon	Tønsberg	2023-11-24	10.410007	59.27144	124	4
30927	Tønsberg stasjon	Tønsberg	2023-11-25	10.410007	59.27144	124	4
33632	Færder vgs.	Tønsberg	2023-11-30	10.410654	59.260473	100	4
30434	Presterød	Tønsberg	2023-11-06	10.442666	59.273291	116	4
31773	Hjemseng	Færder	2023-11-01	10.442387	59.221659	112	4
30927	Tønsberg stasjon	Tønsberg	2023-11-29	10.410007	59.27144	121	4
32867	Husøyveien Kirkegata	Tønsberg	2023-11-12	10.463587	59.238844	113A	4
31773	Hjemseng	Færder	2023-11-03	10.442387	59.221659	112	4
33322	Anders Rørholtsvei	Tønsberg	2023-11-16	10.426766	59.281719	110	4
30927	Tønsberg stasjon	Tønsberg	2023-11-30	10.410007	59.27144	124	4
31773	Hjemseng	Færder	2023-11-08	10.442387	59.221659	112	4
31693	Ås Jarlsberggata	Tønsberg	2023-11-20	10.358136	59.290515	121	4
31773	Hjemseng	Færder	2023-11-09	10.442387	59.221659	112	4
33632	Færder vgs.	Tønsberg	2023-11-23	10.410654	59.260473	100	4
30963	Sandeåsen	Tønsberg	2023-11-10	10.44961	59.281472	118	4
30964	Ulvø	Færder	2023-11-02	10.446711	59.202615	113B	4
30969	Ulvø	Færder	2023-11-07	10.447508	59.202233	112	4
30969	Ulvø	Færder	2023-11-09	10.447508	59.202233	112	4
31773	Hjemseng	Færder	2023-11-12	10.442387	59.221659	113B	4
30982	Gårdbo	Tønsberg	2023-11-13	10.484745	59.277524	116B	4
33322	Anders Rørholtsvei	Tønsberg	2023-11-30	10.426766	59.281719	110	4
32676	Landsrød	Færder	2023-11-27	10.38752	59.177577	02	4
33617	Fylkeshuset	Tønsberg	2023-11-23	10.415538	59.26624	112	4
33617	Fylkeshuset	Tønsberg	2023-11-22	10.415538	59.26624	100	4
32553	Stenmalen	Tønsberg	2023-11-18	10.411638	59.275457	113A	4
31693	Ås Jarlsberggata	Tønsberg	2023-11-07	10.358136	59.290515	120	4
32553	Stenmalen	Tønsberg	2023-11-17	10.411638	59.275457	113B	4
32676	Landsrød	Færder	2023-11-25	10.38752	59.177577	02	4
30983	Gårdbo	Tønsberg	2023-11-01	10.484925	59.277557	116A	4
33617	Fylkeshuset	Tønsberg	2023-11-19	10.415538	59.26624	116B	4
30983	Gårdbo	Tønsberg	2023-11-15	10.484925	59.277557	116A	4
31461	Heimdalkrysset	Tønsberg	2023-11-22	10.425403	59.273682	118	4
33325	Kilen	Tønsberg	2023-11-03	10.436403	59.273415	115	4
30983	Gårdbo	Tønsberg	2023-11-22	10.484925	59.277557	116A	4
32920	Syrbekk Hortensveien	Tønsberg	2023-11-02	10.404831	59.292211	02	4
30983	Gårdbo	Tønsberg	2023-11-28	10.484925	59.277557	116A	4
31207	Vear legesenter	Tønsberg	2023-11-13	10.362224	59.265501	130	4
33617	Fylkeshuset	Tønsberg	2023-11-11	10.415538	59.26624	116B	4
30991	Gårdbokrysset	Tønsberg	2023-11-19	10.487445	59.27866	116B	4
30992	Sandsvingen	Færder	2023-11-13	10.427832	59.090024	02	4
33325	Kilen	Tønsberg	2023-11-06	10.436403	59.273415	01	4
31479	Vindåsen	Færder	2023-11-10	10.403243	59.165213	02	4
32649	Nordre alle	Tønsberg	2023-11-05	10.418307	59.288738	113A	4
33617	Fylkeshuset	Tønsberg	2023-11-04	10.415538	59.26624	113A	4
30996	Gårdbokrysset Bakeren	Tønsberg	2023-11-23	10.486299	59.27945	116A	4
33616	Fylkeshuset	Tønsberg	2023-11-26	10.416911	59.265194	02	4
31019	Sanne	Færder	2023-11-30	10.399944	59.226617	116A	4
31051	Seljeveien	Tønsberg	2023-11-05	10.463265	59.273208	116B	4
31051	Seljeveien	Tønsberg	2023-11-09	10.463265	59.273208	116	4
31051	Seljeveien	Tønsberg	2023-11-10	10.463265	59.273208	116	4
33616	Fylkeshuset	Tønsberg	2023-11-19	10.416911	59.265194	116B	4
31051	Seljeveien	Tønsberg	2023-11-28	10.463265	59.273208	116	4
32857	Husøystrand	Tønsberg	2023-11-20	10.453714	59.239202	113A	4
33142	Jareteigen skole	Tønsberg	2023-11-12	10.422968	59.331523	02	4
33616	Fylkeshuset	Tønsberg	2023-11-05	10.416911	59.265194	116B	4
32920	Syrbekk Hortensveien	Tønsberg	2023-11-29	10.404831	59.292211	02	4
33325	Kilen	Tønsberg	2023-11-09	10.436403	59.273415	118	4
33616	Fylkeshuset	Tønsberg	2023-11-04	10.416911	59.265194	114	4
32857	Husøystrand	Tønsberg	2023-11-14	10.453714	59.239202	113A	4
33616	Fylkeshuset	Tønsberg	2023-11-03	10.416911	59.265194	112	4
31078	Sem kirke rundkjøring	Tønsberg	2023-11-21	10.389676	59.291729	117	4
33613	Beles vei Sandeveien	Tønsberg	2023-11-21	10.45256	59.281809	118	4
33613	Beles vei Sandeveien	Tønsberg	2023-11-03	10.45256	59.281809	118	4
33610	Beles vei Fenris vei	Tønsberg	2023-11-28	10.455427	59.280625	118	4
31479	Vindåsen	Færder	2023-11-21	10.403243	59.165213	02	4
33325	Kilen	Tønsberg	2023-11-12	10.436403	59.273415	115	4
33594	Bekkeveien Rakkevik	Tønsberg	2023-11-28	10.369894	59.262566	130	4
33594	Bekkeveien Rakkevik	Tønsberg	2023-11-27	10.369894	59.262566	130	4
33591	Bekkeveien	Færder	2023-11-23	10.421624	59.24728	113B	4
32936	Ormelet	Færder	2023-11-05	10.411753	59.108792	02	4
31188	Vatninga	Tønsberg	2023-11-24	10.357884	59.254183	130	4
31479	Vindåsen	Færder	2023-11-22	10.403243	59.165213	02	4
33591	Bekkeveien	Færder	2023-11-16	10.421624	59.24728	113B	4
32857	Husøystrand	Tønsberg	2023-11-02	10.453714	59.239202	113A	4
33591	Bekkeveien	Færder	2023-11-11	10.421624	59.24728	113B	4
33590	Bekkeveien	Færder	2023-11-25	10.421737	59.247416	113B	4
33590	Bekkeveien	Færder	2023-11-19	10.421737	59.247416	113B	4
32649	Nordre alle	Tønsberg	2023-11-08	10.418307	59.288738	113	4
31095	Valleåsen	Tønsberg	2023-11-14	10.265055	59.364167	120	4
33590	Bekkeveien	Færder	2023-11-11	10.421737	59.247416	100	4
33142	Jareteigen skole	Tønsberg	2023-11-19	10.422968	59.331523	02	4
33590	Bekkeveien	Færder	2023-11-09	10.421737	59.247416	112	4
33590	Bekkeveien	Færder	2023-11-02	10.421737	59.247416	112	4
33589	Furulyveien	Tønsberg	2023-11-29	10.499081	59.292074	116B	4
32676	Landsrød	Færder	2023-11-20	10.38752	59.177577	02	4
33104	Jacobshøgda	Tønsberg	2023-11-19	10.425075	59.304707	113B	4
31691	Ås Jarlsberggata	Tønsberg	2023-11-20	10.354805	59.291504	120	4
31095	Valleåsen	Tønsberg	2023-11-30	10.265055	59.364167	120	4
33588	Furulyveien	Tønsberg	2023-11-05	10.498909	59.291999	116B	4
33533	Barlindveien	Tønsberg	2023-11-23	10.439627	59.278777	118	4
33526	Barkåker industriområde	Tønsberg	2023-11-03	10.382195	59.313491	117	4
32936	Ormelet	Færder	2023-11-28	10.411753	59.108792	02	4
32936	Ormelet	Færder	2023-11-29	10.411753	59.108792	02	4
33526	Barkåker industriområde	Tønsberg	2023-11-02	10.382195	59.313491	117	4
32675	Landsrød	Færder	2023-11-03	10.388622	59.177621	02	4
33525	Barkåker industriområde	Tønsberg	2023-11-21	10.382855	59.313565	117	4
33525	Barkåker industriområde	Tønsberg	2023-11-17	10.382855	59.313565	117	4
33525	Barkåker industriområde	Tønsberg	2023-11-01	10.382855	59.313565	117	4
33518	Fritsølia	Tønsberg	2023-11-21	10.401413	59.31778	117	4
31479	Vindåsen	Færder	2023-11-29	10.403243	59.165213	02	4
33325	Kilen	Tønsberg	2023-11-18	10.436403	59.273415	115	4
33518	Fritsølia	Tønsberg	2023-11-17	10.401413	59.31778	117	4
33518	Fritsølia	Tønsberg	2023-11-16	10.401413	59.31778	117	4
33518	Fritsølia	Tønsberg	2023-11-14	10.401413	59.31778	117	4
33517	Barkåker	Tønsberg	2023-11-30	10.388869	59.3185	117	4
33325	Kilen	Tønsberg	2023-11-19	10.436403	59.273415	116A	4
33517	Barkåker	Tønsberg	2023-11-09	10.388869	59.3185	117	4
31773	Hjemseng	Færder	2023-11-24	10.442387	59.221659	112	4
31101	Sesam	Tønsberg	2023-11-13	10.425158	59.279629	110	4
31101	Sesam	Tønsberg	2023-11-14	10.425158	59.279629	110	4
33515	Fritsø	Tønsberg	2023-11-24	10.395027	59.320902	117	4
33515	Fritsø	Tønsberg	2023-11-17	10.395027	59.320902	117	4
30434	Presterød	Tønsberg	2023-11-19	10.442666	59.273291	115	4
30434	Presterød	Tønsberg	2023-11-19	10.442666	59.273291	01	4
30434	Presterød	Tønsberg	2023-11-17	10.442666	59.273291	116	4
32945	Ormelet marina	Færder	2023-11-19	10.417284	59.107277	02	4
30434	Presterød	Tønsberg	2023-11-17	10.442666	59.273291	01	4
31689	Linerleveien Kjernåsveien	Færder	2023-11-30	10.396553	59.241285	100	4
31101	Sesam	Tønsberg	2023-11-16	10.425158	59.279629	110	4
31101	Sesam	Tønsberg	2023-11-22	10.425158	59.279629	110	4
31461	Heimdalkrysset	Tønsberg	2023-11-18	10.425403	59.273682	115	4
31782	Åskollen Gilde	Tønsberg	2023-11-10	10.345334	59.295998	120	4
31101	Sesam	Tønsberg	2023-11-27	10.425158	59.279629	110	4
31101	Sesam	Tønsberg	2023-11-29	10.425158	59.279629	110	4
31480	Vindåsen	Færder	2023-11-09	10.403098	59.165325	02	4
33104	Jacobshøgda	Tønsberg	2023-11-12	10.425075	59.304707	113B	4
31102	Sesam	Tønsberg	2023-11-16	10.425679	59.2796	110	4
33498	Banebakken	Tønsberg	2023-11-18	10.407787	59.259304	116B	4
31103	Vallø	Tønsberg	2023-11-05	10.493433	59.261224	115	4
33497	Banebakken	Tønsberg	2023-11-07	10.407554	59.259791	116B	4
32946	Hvitveisstien	Tønsberg	2023-11-04	10.486254	59.281184	116A	4
32552	Stenmalen	Tønsberg	2023-11-30	10.411541	59.275577	113A	4
33497	Banebakken	Tønsberg	2023-11-04	10.407554	59.259791	116A	4
31689	Linerleveien Kjernåsveien	Færder	2023-11-14	10.396553	59.241285	100	4
33440	Aulilund	Tønsberg	2023-11-06	10.355389	59.282449	01	4
33439	Aulilund	Tønsberg	2023-11-13	10.355344	59.282324	01	4
33438	Auli	Tønsberg	2023-11-20	10.341453	59.283759	011	4
33438	Auli	Tønsberg	2023-11-16	10.341453	59.283759	011	4
33438	Auli	Tønsberg	2023-11-13	10.341453	59.283759	011	4
33438	Auli	Tønsberg	2023-11-07	10.341453	59.283759	011	4
31480	Vindåsen	Færder	2023-11-21	10.403098	59.165325	02	4
33438	Auli	Tønsberg	2023-11-03	10.341453	59.283759	011	4
33437	Auli	Tønsberg	2023-11-30	10.34277	59.283475	01	4
33437	Auli	Tønsberg	2023-11-22	10.34277	59.283475	01	4
32946	Hvitveisstien	Tønsberg	2023-11-18	10.486254	59.281184	116A	4
31480	Vindåsen	Færder	2023-11-24	10.403098	59.165325	02	4
33437	Auli	Tønsberg	2023-11-15	10.34277	59.283475	01	4
31107	Severin Kjærs vei Gyldenløves gate	Tønsberg	2023-11-07	10.423739	59.276224	110	4
31107	Severin Kjærs vei Gyldenløves gate	Tønsberg	2023-11-14	10.423739	59.276224	110	4
33409	Astoria	Færder	2023-11-11	10.407797	59.24254	02	4
31109	Vallø kapell	Tønsberg	2023-11-20	10.48956	59.266491	115	4
33352	Dreggveien	Færder	2023-11-17	10.447421	59.208934	113B	4
33328	Kilen	Tønsberg	2023-11-01	10.437495	59.27295	115	4
33352	Dreggveien	Færder	2023-11-12	10.447421	59.208934	113B	4
32852	Olsrødkrysset	Tønsberg	2023-11-28	10.451598	59.274725	118	4
31480	Vindåsen	Færder	2023-11-30	10.403098	59.165325	02	4
33328	Kilen	Tønsberg	2023-11-01	10.437495	59.27295	118	4
33345	Dramsås	Færder	2023-11-25	10.432157	59.078225	02	4
31113	Severin Kjærs vei Tverrveien	Tønsberg	2023-11-17	10.424602	59.278415	110	4
33341	Anildrød	Færder	2023-11-26	10.411147	59.201645	02	4
33333	Kilen øst	Tønsberg	2023-11-25	okt.08	59.273626	115	4
31119	Severin Kjærs vei Vinjes vei	Tønsberg	2023-11-23	10.423779	59.27459	110	4
33333	Kilen øst	Tønsberg	2023-11-18	okt.08	59.273626	115	4
33103	Jacobshøgda	Tønsberg	2023-11-27	10.42524	59.304738	113A	4
32649	Nordre alle	Tønsberg	2023-11-27	10.418307	59.288738	113A	4
33333	Kilen øst	Tønsberg	2023-11-17	okt.08	59.273626	01	4
33333	Kilen øst	Tønsberg	2023-11-11	okt.08	59.273626	116B	4
31484	Vinkelgården	Færder	2023-11-04	10.393751	59.248277	100	4
33328	Kilen	Tønsberg	2023-11-25	10.437495	59.27295	116B	4
33328	Kilen	Tønsberg	2023-11-22	10.437495	59.27295	116B	4
33328	Kilen	Tønsberg	2023-11-21	10.437495	59.27295	116B	4
33328	Kilen	Tønsberg	2023-11-06	10.437495	59.27295	115	4
33328	Kilen	Tønsberg	2023-11-06	10.437495	59.27295	116A	4
33328	Kilen	Tønsberg	2023-11-20	10.437495	59.27295	116B	4
33328	Kilen	Tønsberg	2023-11-18	10.437495	59.27295	116B	4
31123	Sevika	Færder	2023-11-22	10.391218	59.178838	02	4
33328	Kilen	Tønsberg	2023-11-07	10.437495	59.27295	116A	4
33103	Jacobshøgda	Tønsberg	2023-11-13	10.42524	59.304738	113A	4
31123	Sevika	Færder	2023-11-27	10.391218	59.178838	02	4
33328	Kilen	Tønsberg	2023-11-09	10.437495	59.27295	115	4
32992	Tandstad	Færder	2023-11-30	10.418863	59.233322	100	4
31783	Hjemseng øst	Færder	2023-11-04	10.446421	59.220753	113B	4
32852	Olsrødkrysset	Tønsberg	2023-11-27	10.451598	59.274725	116	4
33328	Kilen	Tønsberg	2023-11-08	10.437495	59.27295	116B	4
