Stop	StopName	Kommunenavn	Dat	Lon	Lat	PublicLineNo	Reisende
Totals	Totals	Totals	Totals	Totals	Totals	Totals	383 462
107554	Tønsberg rutebilstasjon 17	Tønsberg	2023-10-18	10.412142	59.27018	02	727
107554	Tønsberg rutebilstasjon 17	Tønsberg	2023-10-03	10.412142	59.27018	02	721
107554	Tønsberg rutebilstasjon 17	Tønsberg	2023-10-19	10.412142	59.27018	02	709
107554	Tønsberg rutebilstasjon 17	Tønsberg	2023-10-27	10.412142	59.27018	02	707
107554	Tønsberg rutebilstasjon 17	Tønsberg	2023-10-31	10.412142	59.27018	02	701
107554	Tønsberg rutebilstasjon 17	Tønsberg	2023-10-24	10.412142	59.27018	02	698
107554	Tønsberg rutebilstasjon 17	Tønsberg	2023-10-04	10.412142	59.27018	02	689
107554	Tønsberg rutebilstasjon 17	Tønsberg	2023-10-26	10.412142	59.27018	02	682
107554	Tønsberg rutebilstasjon 17	Tønsberg	2023-10-25	10.412142	59.27018	02	677
107554	Tønsberg rutebilstasjon 17	Tønsberg	2023-10-17	10.412142	59.27018	02	673
107554	Tønsberg rutebilstasjon 17	Tønsberg	2023-10-05	10.412142	59.27018	02	668
107554	Tønsberg rutebilstasjon 17	Tønsberg	2023-10-30	10.412142	59.27018	02	650
107554	Tønsberg rutebilstasjon 17	Tønsberg	2023-10-20	10.412142	59.27018	02	650
107554	Tønsberg rutebilstasjon 17	Tønsberg	2023-10-02	10.412142	59.27018	02	638
107554	Tønsberg rutebilstasjon 17	Tønsberg	2023-10-16	10.412142	59.27018	02	636
107554	Tønsberg rutebilstasjon 17	Tønsberg	2023-10-06	10.412142	59.27018	02	633
107554	Tønsberg rutebilstasjon 17	Tønsberg	2023-10-23	10.412142	59.27018	02	626
107538	Tønsberg rutebilstasjon 16	Tønsberg	2023-10-31	10.412491	59.26981	02	555
107538	Tønsberg rutebilstasjon 16	Tønsberg	2023-10-30	10.412491	59.26981	02	540
107538	Tønsberg rutebilstasjon 16	Tønsberg	2023-10-23	10.412491	59.26981	02	509
107538	Tønsberg rutebilstasjon 16	Tønsberg	2023-10-05	10.412491	59.26981	02	504
107538	Tønsberg rutebilstasjon 16	Tønsberg	2023-10-16	10.412491	59.26981	02	496
107538	Tønsberg rutebilstasjon 16	Tønsberg	2023-10-25	10.412491	59.26981	02	496
107538	Tønsberg rutebilstasjon 16	Tønsberg	2023-10-17	10.412491	59.26981	02	496
107538	Tønsberg rutebilstasjon 16	Tønsberg	2023-10-02	10.412491	59.26981	02	490
107538	Tønsberg rutebilstasjon 16	Tønsberg	2023-10-04	10.412491	59.26981	02	490
107538	Tønsberg rutebilstasjon 16	Tønsberg	2023-10-24	10.412491	59.26981	02	490
107554	Tønsberg rutebilstasjon 17	Tønsberg	2023-10-10	10.412142	59.27018	02	479
107538	Tønsberg rutebilstasjon 16	Tønsberg	2023-10-20	10.412491	59.26981	02	475
107554	Tønsberg rutebilstasjon 17	Tønsberg	2023-10-11	10.412142	59.27018	02	471
107554	Tønsberg rutebilstasjon 17	Tønsberg	2023-10-12	10.412142	59.27018	02	471
107544	Tønsberg rutebilstasjon 6	Tønsberg	2023-10-30	10.411902	59.269714	116B	465
107538	Tønsberg rutebilstasjon 16	Tønsberg	2023-10-18	10.412491	59.26981	02	464
107538	Tønsberg rutebilstasjon 16	Tønsberg	2023-10-26	10.412491	59.26981	02	462
107548	Tønsberg rutebilstasjon 10	Tønsberg	2023-10-26	10.41214	59.269597	130	461
107554	Tønsberg rutebilstasjon 17	Tønsberg	2023-10-09	10.412142	59.27018	02	456
107538	Tønsberg rutebilstasjon 16	Tønsberg	2023-10-03	10.412491	59.26981	02	454
107544	Tønsberg rutebilstasjon 6	Tønsberg	2023-10-31	10.411902	59.269714	116A	453
107538	Tønsberg rutebilstasjon 16	Tønsberg	2023-10-19	10.412491	59.26981	02	452
107538	Tønsberg rutebilstasjon 16	Tønsberg	2023-10-06	10.412491	59.26981	02	451
107538	Tønsberg rutebilstasjon 16	Tønsberg	2023-10-27	10.412491	59.26981	02	451
107554	Tønsberg rutebilstasjon 17	Tønsberg	2023-10-30	10.412142	59.27018	113B	439
107554	Tønsberg rutebilstasjon 17	Tønsberg	2023-10-16	10.412142	59.27018	113A	438
107548	Tønsberg rutebilstasjon 10	Tønsberg	2023-10-30	10.41214	59.269597	130	428
107551	Tønsberg rutebilstasjon 13	Tønsberg	2023-10-20	10.412318	59.26951	01	422
107554	Tønsberg rutebilstasjon 17	Tønsberg	2023-10-28	10.412142	59.27018	02	410
107548	Tønsberg rutebilstasjon 10	Tønsberg	2023-10-31	10.41214	59.269597	130	409
33977	Borgheim	Færder	2023-10-02	10.407674	59.225875	02	406
107548	Tønsberg rutebilstasjon 10	Tønsberg	2023-10-20	10.41214	59.269597	130	406
107551	Tønsberg rutebilstasjon 13	Tønsberg	2023-10-31	10.412318	59.26951	01	404
33977	Borgheim	Færder	2023-10-23	10.407674	59.225875	02	403
107554	Tønsberg rutebilstasjon 17	Tønsberg	2023-10-23	10.412142	59.27018	113B	403
107554	Tønsberg rutebilstasjon 17	Tønsberg	2023-10-07	10.412142	59.27018	02	397
107554	Tønsberg rutebilstasjon 17	Tønsberg	2023-10-13	10.412142	59.27018	02	395
107551	Tønsberg rutebilstasjon 13	Tønsberg	2023-10-30	10.412318	59.26951	01	395
107554	Tønsberg rutebilstasjon 17	Tønsberg	2023-10-23	10.412142	59.27018	113A	394
107548	Tønsberg rutebilstasjon 10	Tønsberg	2023-10-25	10.41214	59.269597	130	394
107544	Tønsberg rutebilstasjon 6	Tønsberg	2023-10-19	10.411902	59.269714	116A	393
107548	Tønsberg rutebilstasjon 10	Tønsberg	2023-10-17	10.41214	59.269597	130	391
107548	Tønsberg rutebilstasjon 10	Tønsberg	2023-10-19	10.41214	59.269597	130	390
107547	Tønsberg rutebilstasjon 9	Tønsberg	2023-10-31	10.41208	59.269626	116A	390
107544	Tønsberg rutebilstasjon 6	Tønsberg	2023-10-27	10.411902	59.269714	116A	389
107544	Tønsberg rutebilstasjon 6	Tønsberg	2023-10-25	10.411902	59.269714	116A	388
107554	Tønsberg rutebilstasjon 17	Tønsberg	2023-10-18	10.412142	59.27018	113A	387
107548	Tønsberg rutebilstasjon 10	Tønsberg	2023-10-03	10.41214	59.269597	130	387
107544	Tønsberg rutebilstasjon 6	Tønsberg	2023-10-18	10.411902	59.269714	116A	384
107554	Tønsberg rutebilstasjon 17	Tønsberg	2023-10-31	10.412142	59.27018	113B	383
107554	Tønsberg rutebilstasjon 17	Tønsberg	2023-10-14	10.412142	59.27018	02	382
107548	Tønsberg rutebilstasjon 10	Tønsberg	2023-10-24	10.41214	59.269597	130	381
107554	Tønsberg rutebilstasjon 17	Tønsberg	2023-10-19	10.412142	59.27018	113B	379
107548	Tønsberg rutebilstasjon 10	Tønsberg	2023-10-06	10.41214	59.269597	130	379
107548	Tønsberg rutebilstasjon 10	Tønsberg	2023-10-04	10.41214	59.269597	130	377
107551	Tønsberg rutebilstasjon 13	Tønsberg	2023-10-24	10.412318	59.26951	01	377
107544	Tønsberg rutebilstasjon 6	Tønsberg	2023-10-25	10.411902	59.269714	116B	374
107551	Tønsberg rutebilstasjon 13	Tønsberg	2023-10-19	10.412318	59.26951	01	374
107544	Tønsberg rutebilstasjon 6	Tønsberg	2023-10-05	10.411902	59.269714	116A	373
107548	Tønsberg rutebilstasjon 10	Tønsberg	2023-10-05	10.41214	59.269597	130	373
107544	Tønsberg rutebilstasjon 6	Tønsberg	2023-10-31	10.411902	59.269714	116B	372
107538	Tønsberg rutebilstasjon 16	Tønsberg	2023-10-11	10.412491	59.26981	02	371
107554	Tønsberg rutebilstasjon 17	Tønsberg	2023-10-21	10.412142	59.27018	02	370
107554	Tønsberg rutebilstasjon 17	Tønsberg	2023-10-03	10.412142	59.27018	113A	370
33977	Borgheim	Færder	2023-10-03	10.407674	59.225875	02	369
107554	Tønsberg rutebilstasjon 17	Tønsberg	2023-10-04	10.412142	59.27018	113A	367
107554	Tønsberg rutebilstasjon 17	Tønsberg	2023-10-25	10.412142	59.27018	113B	367
107538	Tønsberg rutebilstasjon 16	Tønsberg	2023-10-27	10.412491	59.26981	113B	366
107548	Tønsberg rutebilstasjon 10	Tønsberg	2023-10-16	10.41214	59.269597	130	364
33977	Borgheim	Færder	2023-10-26	10.407674	59.225875	02	363
107554	Tønsberg rutebilstasjon 17	Tønsberg	2023-10-25	10.412142	59.27018	113A	363
107548	Tønsberg rutebilstasjon 10	Tønsberg	2023-10-18	10.41214	59.269597	130	362
107554	Tønsberg rutebilstasjon 17	Tønsberg	2023-10-31	10.412142	59.27018	113A	360
107554	Tønsberg rutebilstasjon 17	Tønsberg	2023-10-02	10.412142	59.27018	113A	359
107554	Tønsberg rutebilstasjon 17	Tønsberg	2023-10-24	10.412142	59.27018	113A	358
107554	Tønsberg rutebilstasjon 17	Tønsberg	2023-10-26	10.412142	59.27018	113B	358
33977	Borgheim	Færder	2023-10-17	10.407674	59.225875	02	356
107538	Tønsberg rutebilstasjon 16	Tønsberg	2023-10-09	10.412491	59.26981	02	354
33977	Borgheim	Færder	2023-10-04	10.407674	59.225875	02	353
107551	Tønsberg rutebilstasjon 13	Tønsberg	2023-10-02	10.412318	59.26951	01	353
33977	Borgheim	Færder	2023-10-24	10.407674	59.225875	02	352
107551	Tønsberg rutebilstasjon 13	Tønsberg	2023-10-04	10.412318	59.26951	01	352
107544	Tønsberg rutebilstasjon 6	Tønsberg	2023-10-03	10.411902	59.269714	116A	351
107554	Tønsberg rutebilstasjon 17	Tønsberg	2023-10-05	10.412142	59.27018	113A	351
33977	Borgheim	Færder	2023-10-25	10.407674	59.225875	02	350
107538	Tønsberg rutebilstasjon 16	Tønsberg	2023-10-13	10.412491	59.26981	02	349
107554	Tønsberg rutebilstasjon 17	Tønsberg	2023-10-17	10.412142	59.27018	113B	348
33977	Borgheim	Færder	2023-10-20	10.407674	59.225875	02	347
107538	Tønsberg rutebilstasjon 16	Tønsberg	2023-10-23	10.412491	59.26981	113B	347
107554	Tønsberg rutebilstasjon 17	Tønsberg	2023-10-26	10.412142	59.27018	113A	347
107538	Tønsberg rutebilstasjon 16	Tønsberg	2023-10-31	10.412491	59.26981	113B	346
107544	Tønsberg rutebilstasjon 6	Tønsberg	2023-10-06	10.411902	59.269714	116B	346
33977	Borgheim	Færder	2023-10-31	10.407674	59.225875	02	346
107538	Tønsberg rutebilstasjon 16	Tønsberg	2023-10-30	10.412491	59.26981	113B	345
107544	Tønsberg rutebilstasjon 6	Tønsberg	2023-10-16	10.411902	59.269714	116A	345
107551	Tønsberg rutebilstasjon 13	Tønsberg	2023-10-23	10.412318	59.26951	01	343
107544	Tønsberg rutebilstasjon 6	Tønsberg	2023-10-04	10.411902	59.269714	116A	342
107551	Tønsberg rutebilstasjon 13	Tønsberg	2023-10-16	10.412318	59.26951	01	342
107554	Tønsberg rutebilstasjon 17	Tønsberg	2023-10-30	10.412142	59.27018	113A	342
107554	Tønsberg rutebilstasjon 17	Tønsberg	2023-10-05	10.412142	59.27018	113B	341
107544	Tønsberg rutebilstasjon 6	Tønsberg	2023-10-20	10.411902	59.269714	116A	341
107554	Tønsberg rutebilstasjon 17	Tønsberg	2023-10-17	10.412142	59.27018	113A	339
107538	Tønsberg rutebilstasjon 16	Tønsberg	2023-10-17	10.412491	59.26981	113B	337
107548	Tønsberg rutebilstasjon 10	Tønsberg	2023-10-02	10.41214	59.269597	130	336
107544	Tønsberg rutebilstasjon 6	Tønsberg	2023-10-04	10.411902	59.269714	116B	335
107554	Tønsberg rutebilstasjon 17	Tønsberg	2023-10-06	10.412142	59.27018	113A	334
107554	Tønsberg rutebilstasjon 17	Tønsberg	2023-10-16	10.412142	59.27018	113B	332
107554	Tønsberg rutebilstasjon 17	Tønsberg	2023-10-19	10.412142	59.27018	113A	332
107544	Tønsberg rutebilstasjon 6	Tønsberg	2023-10-26	10.411902	59.269714	116A	332
107544	Tønsberg rutebilstasjon 6	Tønsberg	2023-10-26	10.411902	59.269714	116B	332
107548	Tønsberg rutebilstasjon 10	Tønsberg	2023-10-27	10.41214	59.269597	130	331
107547	Tønsberg rutebilstasjon 9	Tønsberg	2023-10-30	10.41208	59.269626	116A	331
33977	Borgheim	Færder	2023-10-16	10.407674	59.225875	02	331
107538	Tønsberg rutebilstasjon 16	Tønsberg	2023-10-12	10.412491	59.26981	02	330
107544	Tønsberg rutebilstasjon 6	Tønsberg	2023-10-17	10.411902	59.269714	116A	329
107544	Tønsberg rutebilstasjon 6	Tønsberg	2023-10-16	10.411902	59.269714	116B	329
33977	Borgheim	Færder	2023-10-05	10.407674	59.225875	02	329
107554	Tønsberg rutebilstasjon 17	Tønsberg	2023-10-20	10.412142	59.27018	113B	329
107544	Tønsberg rutebilstasjon 6	Tønsberg	2023-10-19	10.411902	59.269714	116B	326
107538	Tønsberg rutebilstasjon 16	Tønsberg	2023-10-26	10.412491	59.26981	113B	326
107538	Tønsberg rutebilstasjon 16	Tønsberg	2023-10-03	10.412491	59.26981	113B	324
107544	Tønsberg rutebilstasjon 6	Tønsberg	2023-10-24	10.411902	59.269714	116A	323
107554	Tønsberg rutebilstasjon 17	Tønsberg	2023-10-18	10.412142	59.27018	113B	322
107547	Tønsberg rutebilstasjon 9	Tønsberg	2023-10-19	10.41208	59.269626	116A	322
107544	Tønsberg rutebilstasjon 6	Tønsberg	2023-10-20	10.411902	59.269714	116B	321
107538	Tønsberg rutebilstasjon 16	Tønsberg	2023-10-19	10.412491	59.26981	113B	321
107538	Tønsberg rutebilstasjon 16	Tønsberg	2023-10-06	10.412491	59.26981	113B	320
107544	Tønsberg rutebilstasjon 6	Tønsberg	2023-10-02	10.411902	59.269714	116A	319
107544	Tønsberg rutebilstasjon 6	Tønsberg	2023-10-27	10.411902	59.269714	116B	319
107554	Tønsberg rutebilstasjon 17	Tønsberg	2023-10-27	10.412142	59.27018	113B	319
107538	Tønsberg rutebilstasjon 16	Tønsberg	2023-10-10	10.412491	59.26981	02	318
107544	Tønsberg rutebilstasjon 6	Tønsberg	2023-10-17	10.411902	59.269714	116B	317
107544	Tønsberg rutebilstasjon 6	Tønsberg	2023-10-18	10.411902	59.269714	116B	317
107544	Tønsberg rutebilstasjon 6	Tønsberg	2023-10-02	10.411902	59.269714	116B	316
107547	Tønsberg rutebilstasjon 9	Tønsberg	2023-10-25	10.41208	59.269626	116A	316
107544	Tønsberg rutebilstasjon 6	Tønsberg	2023-10-23	10.411902	59.269714	116A	315
107554	Tønsberg rutebilstasjon 17	Tønsberg	2023-10-03	10.412142	59.27018	113B	315
107547	Tønsberg rutebilstasjon 9	Tønsberg	2023-10-20	10.41208	59.269626	116A	315
107538	Tønsberg rutebilstasjon 16	Tønsberg	2023-10-24	10.412491	59.26981	113B	314
107544	Tønsberg rutebilstasjon 6	Tønsberg	2023-10-06	10.411902	59.269714	116A	313
107538	Tønsberg rutebilstasjon 16	Tønsberg	2023-10-16	10.412491	59.26981	113B	312
107547	Tønsberg rutebilstasjon 9	Tønsberg	2023-10-23	10.41208	59.269626	116A	311
107547	Tønsberg rutebilstasjon 9	Tønsberg	2023-10-26	10.41208	59.269626	116A	310
107538	Tønsberg rutebilstasjon 16	Tønsberg	2023-10-20	10.412491	59.26981	113B	310
107544	Tønsberg rutebilstasjon 6	Tønsberg	2023-10-03	10.411902	59.269714	116B	310
107544	Tønsberg rutebilstasjon 6	Tønsberg	2023-10-05	10.411902	59.269714	116B	310
107551	Tønsberg rutebilstasjon 13	Tønsberg	2023-10-03	10.412318	59.26951	01	309
107547	Tønsberg rutebilstasjon 9	Tønsberg	2023-10-16	10.41208	59.269626	116A	307
107544	Tønsberg rutebilstasjon 6	Tønsberg	2023-10-30	10.411902	59.269714	116A	306
107548	Tønsberg rutebilstasjon 10	Tønsberg	2023-10-23	10.41214	59.269597	130	305
107551	Tønsberg rutebilstasjon 13	Tønsberg	2023-10-18	10.412318	59.26951	01	304
107554	Tønsberg rutebilstasjon 17	Tønsberg	2023-10-24	10.412142	59.27018	113B	304
107538	Tønsberg rutebilstasjon 16	Tønsberg	2023-10-05	10.412491	59.26981	113B	304
107547	Tønsberg rutebilstasjon 9	Tønsberg	2023-10-27	10.41208	59.269626	116A	304
107544	Tønsberg rutebilstasjon 6	Tønsberg	2023-10-24	10.411902	59.269714	116B	300
107538	Tønsberg rutebilstasjon 16	Tønsberg	2023-10-02	10.412491	59.26981	113B	299
107538	Tønsberg rutebilstasjon 16	Tønsberg	2023-10-18	10.412491	59.26981	113B	298
107547	Tønsberg rutebilstasjon 9	Tønsberg	2023-10-02	10.41208	59.269626	116A	298
107552	Tønsberg rutebilstasjon 14	Tønsberg	2023-10-31	10.412377	59.26948	01	295
107551	Tønsberg rutebilstasjon 13	Tønsberg	2023-10-25	10.412318	59.26951	01	293
33977	Borgheim	Færder	2023-10-30	10.407674	59.225875	02	292
107538	Tønsberg rutebilstasjon 16	Tønsberg	2023-10-25	10.412491	59.26981	113B	292
107547	Tønsberg rutebilstasjon 9	Tønsberg	2023-10-17	10.41208	59.269626	116A	292
107547	Tønsberg rutebilstasjon 9	Tønsberg	2023-10-04	10.41208	59.269626	116A	291
107554	Tønsberg rutebilstasjon 17	Tønsberg	2023-10-02	10.412142	59.27018	113B	289
107544	Tønsberg rutebilstasjon 6	Tønsberg	2023-10-23	10.411902	59.269714	116B	288
107551	Tønsberg rutebilstasjon 13	Tønsberg	2023-10-06	10.412318	59.26951	01	288
107552	Tønsberg rutebilstasjon 14	Tønsberg	2023-10-19	10.412377	59.26948	01	286
107552	Tønsberg rutebilstasjon 14	Tønsberg	2023-10-20	10.412377	59.26948	01	285
107544	Tønsberg rutebilstasjon 6	Tønsberg	2023-10-11	10.411902	59.269714	116A	285
107548	Tønsberg rutebilstasjon 10	Tønsberg	2023-10-12	10.41214	59.269597	130	284
33977	Borgheim	Færder	2023-10-19	10.407674	59.225875	02	280
107538	Tønsberg rutebilstasjon 16	Tønsberg	2023-10-21	10.412491	59.26981	02	279
107551	Tønsberg rutebilstasjon 13	Tønsberg	2023-10-05	10.412318	59.26951	01	279
107547	Tønsberg rutebilstasjon 9	Tønsberg	2023-10-24	10.41208	59.269626	116A	278
107548	Tønsberg rutebilstasjon 10	Tønsberg	2023-10-09	10.41214	59.269597	130	278
107551	Tønsberg rutebilstasjon 13	Tønsberg	2023-10-13	10.412318	59.26951	01	276
107554	Tønsberg rutebilstasjon 17	Tønsberg	2023-10-27	10.412142	59.27018	113A	276
107551	Tønsberg rutebilstasjon 13	Tønsberg	2023-10-26	10.412318	59.26951	01	276
107552	Tønsberg rutebilstasjon 14	Tønsberg	2023-10-06	10.412377	59.26948	01	274
107538	Tønsberg rutebilstasjon 16	Tønsberg	2023-10-04	10.412491	59.26981	113B	274
107544	Tønsberg rutebilstasjon 6	Tønsberg	2023-10-12	10.411902	59.269714	116A	273
107551	Tønsberg rutebilstasjon 13	Tønsberg	2023-10-27	10.412318	59.26951	01	273
107538	Tønsberg rutebilstasjon 16	Tønsberg	2023-10-28	10.412491	59.26981	113B	272
107552	Tønsberg rutebilstasjon 14	Tønsberg	2023-10-23	10.412377	59.26948	01	271
107538	Tønsberg rutebilstasjon 16	Tønsberg	2023-10-12	10.412491	59.26981	113B	269
107547	Tønsberg rutebilstasjon 9	Tønsberg	2023-10-05	10.41208	59.269626	116A	269
107554	Tønsberg rutebilstasjon 17	Tønsberg	2023-10-04	10.412142	59.27018	113B	268
107552	Tønsberg rutebilstasjon 14	Tønsberg	2023-10-03	10.412377	59.26948	01	267
107538	Tønsberg rutebilstasjon 16	Tønsberg	2023-10-28	10.412491	59.26981	02	266
107547	Tønsberg rutebilstasjon 9	Tønsberg	2023-10-06	10.41208	59.269626	116A	265
107540	Tønsberg rutebilstasjon 2	Tønsberg	2023-10-31	10.411665	59.269831	111	265
107544	Tønsberg rutebilstasjon 6	Tønsberg	2023-10-09	10.411902	59.269714	116A	265
107551	Tønsberg rutebilstasjon 13	Tønsberg	2023-10-17	10.412318	59.26951	01	265
107547	Tønsberg rutebilstasjon 9	Tønsberg	2023-10-03	10.41208	59.269626	116A	262
107551	Tønsberg rutebilstasjon 13	Tønsberg	2023-10-11	10.412318	59.26951	01	260
107540	Tønsberg rutebilstasjon 2	Tønsberg	2023-10-30	10.411665	59.269831	111	260
107543	Tønsberg rutebilstasjon 5	Tønsberg	2023-10-23	10.411843	59.269743	120	259
107551	Tønsberg rutebilstasjon 13	Tønsberg	2023-10-12	10.412318	59.26951	01	257
107554	Tønsberg rutebilstasjon 17	Tønsberg	2023-10-20	10.412142	59.27018	113A	255
107552	Tønsberg rutebilstasjon 14	Tønsberg	2023-10-04	10.412377	59.26948	01	253
107538	Tønsberg rutebilstasjon 16	Tønsberg	2023-10-20	10.412491	59.26981	113A	253
107551	Tønsberg rutebilstasjon 13	Tønsberg	2023-10-10	10.412318	59.26951	01	252
107544	Tønsberg rutebilstasjon 6	Tønsberg	2023-10-10	10.411902	59.269714	116A	251
107554	Tønsberg rutebilstasjon 17	Tønsberg	2023-10-06	10.412142	59.27018	113B	251
107538	Tønsberg rutebilstasjon 16	Tønsberg	2023-10-07	10.412491	59.26981	02	251
33977	Borgheim	Færder	2023-10-27	10.407674	59.225875	02	251
107552	Tønsberg rutebilstasjon 14	Tønsberg	2023-10-25	10.412377	59.26948	01	251
107548	Tønsberg rutebilstasjon 10	Tønsberg	2023-10-10	10.41214	59.269597	130	251
107538	Tønsberg rutebilstasjon 16	Tønsberg	2023-10-11	10.412491	59.26981	113B	250
30927	Tønsberg stasjon	Tønsberg	2023-10-27	10.410007	59.27144	01	248
107543	Tønsberg rutebilstasjon 5	Tønsberg	2023-10-19	10.411843	59.269743	120	248
107548	Tønsberg rutebilstasjon 10	Tønsberg	2023-10-11	10.41214	59.269597	130	248
107548	Tønsberg rutebilstasjon 10	Tønsberg	2023-10-13	10.41214	59.269597	130	247
107552	Tønsberg rutebilstasjon 14	Tønsberg	2023-10-02	10.412377	59.26948	01	246
107552	Tønsberg rutebilstasjon 14	Tønsberg	2023-10-17	10.412377	59.26948	01	246
107538	Tønsberg rutebilstasjon 16	Tønsberg	2023-10-10	10.412491	59.26981	113B	246
107544	Tønsberg rutebilstasjon 6	Tønsberg	2023-10-13	10.411902	59.269714	116A	245
107552	Tønsberg rutebilstasjon 14	Tønsberg	2023-10-24	10.412377	59.26948	01	245
107538	Tønsberg rutebilstasjon 16	Tønsberg	2023-10-19	10.412491	59.26981	113A	245
107547	Tønsberg rutebilstasjon 9	Tønsberg	2023-10-18	10.41208	59.269626	116A	244
107552	Tønsberg rutebilstasjon 14	Tønsberg	2023-10-27	10.412377	59.26948	01	244
107543	Tønsberg rutebilstasjon 5	Tønsberg	2023-10-20	10.411843	59.269743	120	239
107544	Tønsberg rutebilstasjon 6	Tønsberg	2023-10-09	10.411902	59.269714	116B	239
107544	Tønsberg rutebilstasjon 6	Tønsberg	2023-10-07	10.411902	59.269714	116A	238
107538	Tønsberg rutebilstasjon 16	Tønsberg	2023-10-14	10.412491	59.26981	02	238
107543	Tønsberg rutebilstasjon 5	Tønsberg	2023-10-04	10.411843	59.269743	120	237
107552	Tønsberg rutebilstasjon 14	Tønsberg	2023-10-30	10.412377	59.26948	01	236
107552	Tønsberg rutebilstasjon 14	Tønsberg	2023-10-26	10.412377	59.26948	01	234
107552	Tønsberg rutebilstasjon 14	Tønsberg	2023-10-05	10.412377	59.26948	01	234
107544	Tønsberg rutebilstasjon 6	Tønsberg	2023-10-11	10.411902	59.269714	116B	234
33977	Borgheim	Færder	2023-10-18	10.407674	59.225875	02	233
107552	Tønsberg rutebilstasjon 14	Tønsberg	2023-10-16	10.412377	59.26948	01	232
107544	Tønsberg rutebilstasjon 6	Tønsberg	2023-10-28	10.411902	59.269714	116A	231
33977	Borgheim	Færder	2023-10-06	10.407674	59.225875	02	231
107538	Tønsberg rutebilstasjon 16	Tønsberg	2023-10-09	10.412491	59.26981	113B	231
107542	Tønsberg rutebilstasjon 4	Tønsberg	2023-10-24	10.411784	59.269772	115	230
107552	Tønsberg rutebilstasjon 14	Tønsberg	2023-10-12	10.412377	59.26948	01	230
107540	Tønsberg rutebilstasjon 2	Tønsberg	2023-10-05	10.411665	59.269831	111	229
107540	Tønsberg rutebilstasjon 2	Tønsberg	2023-10-27	10.411665	59.269831	111	228
107543	Tønsberg rutebilstasjon 5	Tønsberg	2023-10-27	10.411843	59.269743	120	228
107552	Tønsberg rutebilstasjon 14	Tønsberg	2023-10-18	10.412377	59.26948	01	226
107538	Tønsberg rutebilstasjon 16	Tønsberg	2023-10-24	10.412491	59.26981	113A	225
30927	Tønsberg stasjon	Tønsberg	2023-10-26	10.410007	59.27144	01	225
107538	Tønsberg rutebilstasjon 16	Tønsberg	2023-10-14	10.412491	59.26981	113B	224
33981	Borgheim	Færder	2023-10-20	10.405705	59.226248	116A	224
107544	Tønsberg rutebilstasjon 6	Tønsberg	2023-10-13	10.411902	59.269714	116B	223
107543	Tønsberg rutebilstasjon 5	Tønsberg	2023-10-26	10.411843	59.269743	120	222
107543	Tønsberg rutebilstasjon 5	Tønsberg	2023-10-16	10.411843	59.269743	120	222
107552	Tønsberg rutebilstasjon 14	Tønsberg	2023-10-10	10.412377	59.26948	01	221
107538	Tønsberg rutebilstasjon 16	Tønsberg	2023-10-21	10.412491	59.26981	113B	220
107538	Tønsberg rutebilstasjon 16	Tønsberg	2023-10-31	10.412491	59.26981	113A	219
107540	Tønsberg rutebilstasjon 2	Tønsberg	2023-10-02	10.411665	59.269831	111	218
107540	Tønsberg rutebilstasjon 2	Tønsberg	2023-10-19	10.411665	59.269831	111	218
107538	Tønsberg rutebilstasjon 16	Tønsberg	2023-10-13	10.412491	59.26981	113B	218
107544	Tønsberg rutebilstasjon 6	Tønsberg	2023-10-12	10.411902	59.269714	116B	217
107544	Tønsberg rutebilstasjon 6	Tønsberg	2023-10-10	10.411902	59.269714	116B	216
107552	Tønsberg rutebilstasjon 14	Tønsberg	2023-10-11	10.412377	59.26948	01	214
107542	Tønsberg rutebilstasjon 4	Tønsberg	2023-10-31	10.411784	59.269772	115	214
107540	Tønsberg rutebilstasjon 2	Tønsberg	2023-10-23	10.411665	59.269831	111	213
30554	Revetal	Tønsberg	2023-10-23	10.264833	59.370448	120	213
107538	Tønsberg rutebilstasjon 16	Tønsberg	2023-10-18	10.412491	59.26981	113A	212
107538	Tønsberg rutebilstasjon 16	Tønsberg	2023-10-04	10.412491	59.26981	113A	212
107540	Tønsberg rutebilstasjon 2	Tønsberg	2023-10-26	10.411665	59.269831	111	212
107543	Tønsberg rutebilstasjon 5	Tønsberg	2023-10-18	10.411843	59.269743	120	212
107540	Tønsberg rutebilstasjon 2	Tønsberg	2023-10-06	10.411665	59.269831	111	212
107543	Tønsberg rutebilstasjon 5	Tønsberg	2023-10-17	10.411843	59.269743	120	211
30554	Revetal	Tønsberg	2023-10-24	10.264833	59.370448	120	211
107543	Tønsberg rutebilstasjon 5	Tønsberg	2023-10-02	10.411843	59.269743	120	211
107540	Tønsberg rutebilstasjon 2	Tønsberg	2023-10-25	10.411665	59.269831	111	210
107538	Tønsberg rutebilstasjon 16	Tønsberg	2023-10-23	10.412491	59.26981	113A	210
107540	Tønsberg rutebilstasjon 2	Tønsberg	2023-10-16	10.411665	59.269831	111	209
107544	Tønsberg rutebilstasjon 6	Tønsberg	2023-10-21	10.411902	59.269714	116A	209
107538	Tønsberg rutebilstasjon 16	Tønsberg	2023-10-16	10.412491	59.26981	113A	209
107538	Tønsberg rutebilstasjon 16	Tønsberg	2023-10-26	10.412491	59.26981	113A	209
107538	Tønsberg rutebilstasjon 16	Tønsberg	2023-10-30	10.412491	59.26981	113A	208
