Arealregnskap[Kommune],Arealregnskap[Arealformålsgruppe],Arealregnskap[Planreservekategori],Arealregnskap[Arealtype],[Dekar]
Tønsberg,01 Bolig eller sentrumsformål,Planlagt og i bruk,Samferdsel,588.2938127783586
Tønsberg,01 Bolig eller sentrumsformål,Planlagt og i bruk,Skog,576.9440816728104
Tønsberg,01 Bolig eller sentrumsformål,Planlagt og i bruk,Åpen fastmark,78.97089708763038
Tønsberg,02 Fritidsbebyggelse,Antatt planreserve,Skog,4.195924937667529
Tønsberg,02 Fritidsbebyggelse,Antatt planreserve,Åpen fastmark,0.8595191744908179
Tønsberg,02 Fritidsbebyggelse,Planlagt og i bruk,Bebygd,116.41057049916856
Tønsberg,02 Fritidsbebyggelse,Planlagt og i bruk,Ferskvann,0.03968419573375025
Tønsberg,02 Fritidsbebyggelse,Planlagt og i bruk,Myr,0.4564193875376957
Tønsberg,02 Fritidsbebyggelse,Planlagt og i bruk,Samferdsel,12.487644549053114
Tønsberg,02 Fritidsbebyggelse,Planlagt og i bruk,Skog,21.000378087592956
Tønsberg,02 Fritidsbebyggelse,Planlagt og i bruk,Åpen fastmark,0.9684147814926427
Tønsberg,03 Tjenesteyting,Antatt planreserve,Fulldyrka jord,106.1166417653885
Tønsberg,03 Tjenesteyting,Antatt planreserve,Innmarksbeite,8.748265215542473
Tønsberg,03 Tjenesteyting,Antatt planreserve,Myr,0.7012594132237131
Tønsberg,03 Tjenesteyting,Antatt planreserve,Overflatedyrka jord,1.3393656322590526
Tønsberg,03 Tjenesteyting,Antatt planreserve,Skog,233.55684799237778
Tønsberg,03 Tjenesteyting,Antatt planreserve,Åpen fastmark,26.867958920204376
Tønsberg,03 Tjenesteyting,Planlagt og i bruk,Bebygd,1198.0794067973586
Tønsberg,03 Tjenesteyting,Planlagt og i bruk,Ferskvann,0.23159955826855208
Tønsberg,03 Tjenesteyting,Planlagt og i bruk,Fulldyrka jord,14.090711203338607
Tønsberg,03 Tjenesteyting,Planlagt og i bruk,Hav,1.8032625416804633
Tønsberg,03 Tjenesteyting,Planlagt og i bruk,Innmarksbeite,0.748341737978446
Tønsberg,03 Tjenesteyting,Planlagt og i bruk,Myr,0.14962401162252098
Tønsberg,03 Tjenesteyting,Planlagt og i bruk,Overflatedyrka jord,2.2695722258634143
Tønsberg,03 Tjenesteyting,Planlagt og i bruk,Samferdsel,139.69828176091565
Tønsberg,03 Tjenesteyting,Planlagt og i bruk,Skog,115.51391104670911
Tønsberg,03 Tjenesteyting,Planlagt og i bruk,Åpen fastmark,66.92018579286321
Tønsberg,04 Handel,Antatt planreserve,Fulldyrka jord,0.7765050337911026
Tønsberg,04 Handel,Antatt planreserve,Skog,4.387071888855293
Tønsberg,04 Handel,Antatt planreserve,Åpen fastmark,9.07873021295569
Tønsberg,04 Handel,Planlagt og i bruk,Bebygd,92.71172017960036
Tønsberg,04 Handel,Planlagt og i bruk,Fulldyrka jord,3.237487587792058
Tønsberg,04 Handel,Planlagt og i bruk,Overflatedyrka jord,0.007525448481938223
Tønsberg,04 Handel,Planlagt og i bruk,Samferdsel,3.43241918924462
Tønsberg,04 Handel,Planlagt og i bruk,Skog,3.4790879721105257
Tønsberg,04 Handel,Planlagt og i bruk,Åpen fastmark,0.771098230826082
Tønsberg,05 Turistformål,Planlagt og i bruk,Bebygd,28.115453239756576
Tønsberg,05 Turistformål,Planlagt og i bruk,Fulldyrka jord,2.140832733102362
Tønsberg,05 Turistformål,Planlagt og i bruk,Hav,0.9482001790522351
Tønsberg,05 Turistformål,Planlagt og i bruk,Samferdsel,3.578678349172267
Tønsberg,05 Turistformål,Planlagt og i bruk,Skog,0.51493981511936
Tønsberg,05 Turistformål,Planlagt og i bruk,Åpen fastmark,1.085563658451021
Tønsberg,06 Næringsvirksomhet,Antatt planreserve,Ferskvann,0.13944824998437613
Tønsberg,06 Næringsvirksomhet,Antatt planreserve,Fulldyrka jord,106.75371762470564
Tønsberg,06 Næringsvirksomhet,Antatt planreserve,Innmarksbeite,3.5234846457046585
Tønsberg,06 Næringsvirksomhet,Antatt planreserve,Overflatedyrka jord,1.4028358286010825
Tønsberg,06 Næringsvirksomhet,Antatt planreserve,Skog,1332.3625059830963
Tønsberg,06 Næringsvirksomhet,Antatt planreserve,Åpen fastmark,52.2495429726301
Tønsberg,06 Næringsvirksomhet,Planlagt og i bruk,Bebygd,2375.5533103923735
Tønsberg,06 Næringsvirksomhet,Planlagt og i bruk,Ferskvann,14.523806156133436
Tønsberg,06 Næringsvirksomhet,Planlagt og i bruk,Fulldyrka jord,2.908347794902734
Tønsberg,06 Næringsvirksomhet,Planlagt og i bruk,Hav,1.2634426657046616
Tønsberg,06 Næringsvirksomhet,Planlagt og i bruk,Innmarksbeite,0.4490164264116265
Tønsberg,06 Næringsvirksomhet,Planlagt og i bruk,Samferdsel,251.16587696741223
Tønsberg,06 Næringsvirksomhet,Planlagt og i bruk,Skog,54.87078800476179
Tønsberg,06 Næringsvirksomhet,Planlagt og i bruk,Åpen fastmark,18.424610618546577
Tønsberg,07 Råstoffutvinning,Antatt planreserve,Fulldyrka jord,73.6626717705833
Tønsberg,07 Råstoffutvinning,Antatt planreserve,Skog,253.65360179169883
Tønsberg,07 Råstoffutvinning,Antatt planreserve,Åpen fastmark,12.423032568822407
Tønsberg,07 Råstoffutvinning,Planlagt og i bruk,Bebygd,357.2420225656173
Tønsberg,07 Råstoffutvinning,Planlagt og i bruk,Ferskvann,3.906403174695152
Tønsberg,07 Råstoffutvinning,Planlagt og i bruk,Fulldyrka jord,1.243850237797508
Tønsberg,07 Råstoffutvinning,Planlagt og i bruk,Innmarksbeite,0.12313887053631413
Tønsberg,07 Råstoffutvinning,Planlagt og i bruk,Samferdsel,21.253698488291363
Tønsberg,07 Råstoffutvinning,Planlagt og i bruk,Skog,7.647662579006315
Tønsberg,07 Råstoffutvinning,Planlagt og i bruk,Åpen fastmark,3.05815908438126
Tønsberg,08 Kombinerte formål,Antatt planreserve,Fulldyrka jord,67.2765680955614
Tønsberg,08 Kombinerte formål,Antatt planreserve,Hav,0.4687610544148574
Tønsberg,08 Kombinerte formål,Antatt planreserve,Skog,161.85487503837123
Tønsberg,08 Kombinerte formål,Antatt planreserve,Åpen fastmark,200.5755158560057
Tønsberg,08 Kombinerte formål,Planlagt og i bruk,Bebygd,940.1408392910888
Tønsberg,08 Kombinerte formål,Planlagt og i bruk,Ferskvann,1.5520274214787175
Tønsberg,08 Kombinerte formål,Planlagt og i bruk,Fulldyrka jord,61.1632061225376
Tønsberg,08 Kombinerte formål,Planlagt og i bruk,Innmarksbeite,0.5409041501416263
Tønsberg,08 Kombinerte formål,Planlagt og i bruk,Samferdsel,95.84804132485554
Tønsberg,08 Kombinerte formål,Planlagt og i bruk,Skog,19.80269832754467
Tønsberg,08 Kombinerte formål,Planlagt og i bruk,Åpen fastmark,33.601646666837006
Tønsberg,09 Idrettsanlegg,Antatt planreserve,Ferskvann,0.21154773170194277
Tønsberg,09 Idrettsanlegg,Antatt planreserve,Fulldyrka jord,166.39007097795908
Tønsberg,09 Idrettsanlegg,Antatt planreserve,Skog,599.771619766498
Tønsberg,09 Idrettsanlegg,Antatt planreserve,Åpen fastmark,19.537235869054665
Tønsberg,09 Idrettsanlegg,Planlagt og i bruk,Bebygd,222.63092943788334
Tønsberg,09 Idrettsanlegg,Planlagt og i bruk,Ferskvann,2.53735055395555
Tønsberg,09 Idrettsanlegg,Planlagt og i bruk,Fulldyrka jord,6.736613846841304
Tønsberg,09 Idrettsanlegg,Planlagt og i bruk,Innmarksbeite,1.5282159294999889
Tønsberg,09 Idrettsanlegg,Planlagt og i bruk,Samferdsel,52.844553475119916
Tønsberg,09 Idrettsanlegg,Planlagt og i bruk,Skog,33.92870550658395
Tønsberg,09 Idrettsanlegg,Planlagt og i bruk,Åpen fastmark,459.7819641875781
Tønsberg,10 Andre formål,Planlagt og i bruk,Bebygd,538.9684192902582
Tønsberg,10 Andre formål,Planlagt og i bruk,Ferskvann,5.3283590252707596
Tønsberg,10 Andre formål,Planlagt og i bruk,Fulldyrka jord,25.004334293837047
Tønsberg,10 Andre formål,Planlagt og i bruk,Hav,1.394954129311278
Tønsberg,10 Andre formål,Planlagt og i bruk,Myr,3.820424974078619
Tønsberg,10 Andre formål,Planlagt og i bruk,Samferdsel,46.10517701570902
Tønsberg,10 Andre formål,Planlagt og i bruk,Skog,240.4655725924677
Tønsberg,10 Andre formål,Planlagt og i bruk,Åpen fastmark,98.5515922108821
Tønsberg,11 Samferdselsanlegg,Antatt planreserve,Bebygd,0.4559855018028972
Tønsberg,11 Samferdselsanlegg,Antatt planreserve,Ferskvann,0.1516676429397695
Tønsberg,11 Samferdselsanlegg,Antatt planreserve,Fulldyrka jord,25.164439434962365
Tønsberg,11 Samferdselsanlegg,Antatt planreserve,Innmarksbeite,0.5373815594651792
Tønsberg,11 Samferdselsanlegg,Antatt planreserve,Myr,5.003672532771886
Tønsberg,11 Samferdselsanlegg,Antatt planreserve,Overflatedyrka jord,0.16588275894412102
Tønsberg,11 Samferdselsanlegg,Antatt planreserve,Skog,147.14356641207382
Tønsberg,11 Samferdselsanlegg,Antatt planreserve,Åpen fastmark,53.54218787260746
Tønsberg,11 Samferdselsanlegg,Planlagt og i bruk,Bebygd,776.886101363917
Tønsberg,11 Samferdselsanlegg,Planlagt og i bruk,Ferskvann,4.475662567419643
Tønsberg,11 Samferdselsanlegg,Planlagt og i bruk,Fulldyrka jord,371.00428212945695
Tønsberg,11 Samferdselsanlegg,Planlagt og i bruk,Hav,0.8920071603305808
Tønsberg,11 Samferdselsanlegg,Planlagt og i bruk,Innmarksbeite,7.295450689981088
Tønsberg,11 Samferdselsanlegg,Planlagt og i bruk,Myr,9.951159085463242
Tønsberg,11 Samferdselsanlegg,Planlagt og i bruk,Overflatedyrka jord,3.931903831411133
Tønsberg,11 Samferdselsanlegg,Planlagt og i bruk,Samferdsel,5351.010550891924
Tønsberg,11 Samferdselsanlegg,Planlagt og i bruk,Skog,460.6958175794511
Tønsberg,11 Samferdselsanlegg,Planlagt og i bruk,Åpen fastmark,855.2444908766504
Tønsberg,12 Blå/grønnstruktur,Planlagt og i bruk,Bebygd,868.931130722957
Tønsberg,12 Blå/grønnstruktur,Planlagt og i bruk,Ferskvann,19.095975925753663
Tønsberg,12 Blå/grønnstruktur,Planlagt og i bruk,Fulldyrka jord,181.85267781172504
Tønsberg,12 Blå/grønnstruktur,Planlagt og i bruk,Hav,30.951600841644954
Tønsberg,12 Blå/grønnstruktur,Planlagt og i bruk,Innmarksbeite,71.5460522006599
Tønsberg,12 Blå/grønnstruktur,Planlagt og i bruk,Myr,122.35139334876338
Tønsberg,12 Blå/grønnstruktur,Planlagt og i bruk,Overflatedyrka jord,10.751530111224644
Tønsberg,12 Blå/grønnstruktur,Planlagt og i bruk,Samferdsel,267.72635208047967
Tønsberg,12 Blå/grønnstruktur,Planlagt og i bruk,Skog,3308.8376678945506
Tønsberg,12 Blå/grønnstruktur,Planlagt og i bruk,Åpen fastmark,975.2427754577643
Tønsberg,13 Forsvaret,Planlagt og i bruk,Bebygd,5.251454511495948
Tønsberg,13 Forsvaret,Planlagt og i bruk,Fulldyrka jord,22.007101736269597
Tønsberg,13 Forsvaret,Planlagt og i bruk,Skog,3.1340375118679775
Tønsberg,13 Forsvaret,Planlagt og i bruk,Åpen fastmark,0.7672951395357688
Tønsberg,14 LNFR,Planlagt og i bruk,Bebygd,7395.028643075077
Tønsberg,14 LNFR,Planlagt og i bruk,Ferskvann,27.109423535228157
Tønsberg,14 LNFR,Planlagt og i bruk,Fulldyrka jord,112910.49212797922
Tønsberg,14 LNFR,Planlagt og i bruk,Innmarksbeite,3104.5228447539107
Tønsberg,14 LNFR,Planlagt og i bruk,Myr,2814.418596408525
Tønsberg,14 LNFR,Planlagt og i bruk,Overflatedyrka jord,346.201434295313
Tønsberg,14 LNFR,Planlagt og i bruk,Samferdsel,4260.010685553419
Tønsberg,14 LNFR,Planlagt og i bruk,Skog,143619.46871549851
Tønsberg,14 LNFR,Planlagt og i bruk,Åpen fastmark,3534.6812029714233
Tønsberg,15 LNFR spredt,Planlagt og i bruk,Bebygd,280.4705473776082
Tønsberg,15 LNFR spredt,Planlagt og i bruk,Ferskvann,8.646260963699799
Tønsberg,15 LNFR spredt,Planlagt og i bruk,Fulldyrka jord,710.1508607723807
Tønsberg,15 LNFR spredt,Planlagt og i bruk,Innmarksbeite,202.4772788677753
Tønsberg,15 LNFR spredt,Planlagt og i bruk,Myr,0.631855571366924
Tønsberg,15 LNFR spredt,Planlagt og i bruk,Overflatedyrka jord,13.47956576439158
Tønsberg,15 LNFR spredt,Planlagt og i bruk,Samferdsel,185.3621534317265
Tønsberg,15 LNFR spredt,Planlagt og i bruk,Skog,4630.125974146835
Tønsberg,15 LNFR spredt,Planlagt og i bruk,Åpen fastmark,72.6149517372394
Tønsberg,16 Havner og småbåthavner,Planlagt og i bruk,Bebygd,15.266601387983798
Tønsberg,16 Havner og småbåthavner,Planlagt og i bruk,Hav,260.0437378526913
Tønsberg,16 Havner og småbåthavner,Planlagt og i bruk,Samferdsel,8.512449984100627
Tønsberg,16 Havner og småbåthavner,Planlagt og i bruk,Åpen fastmark,1.1081724692688781
Tønsberg,"17 Sjø og vassdrag, flerbruk",Planlagt og i bruk,Bebygd,0.8488500337404776
Tønsberg,"17 Sjø og vassdrag, flerbruk",Planlagt og i bruk,Ferskvann,4223.756935959699
Tønsberg,"17 Sjø og vassdrag, flerbruk",Planlagt og i bruk,Fulldyrka jord,0.015370368783118678
Tønsberg,"17 Sjø og vassdrag, flerbruk",Planlagt og i bruk,Hav,53401.480731923075
Tønsberg,"17 Sjø og vassdrag, flerbruk",Planlagt og i bruk,Samferdsel,2.9579107976792995
Tønsberg,"17 Sjø og vassdrag, flerbruk",Planlagt og i bruk,Skog,2.3641303867274526
Tønsberg,"17 Sjø og vassdrag, flerbruk",Planlagt og i bruk,Åpen fastmark,19.002663644395803
Tønsberg,18 Akvakultur,Planlagt og i bruk,Bebygd,0.00861083975484157
Tønsberg,18 Akvakultur,Planlagt og i bruk,Ferskvann,0.1704540610936027
Tønsberg,18 Akvakultur,Planlagt og i bruk,Fulldyrka jord,0.8196859587139305
Tønsberg,18 Akvakultur,Planlagt og i bruk,Hav,1.5350444231580478
Tønsberg,18 Akvakultur,Planlagt og i bruk,Innmarksbeite,0.02898389659476796
Tønsberg,18 Akvakultur,Planlagt og i bruk,Overflatedyrka jord,0.03805901473000772
Tønsberg,18 Akvakultur,Planlagt og i bruk,Samferdsel,0.43851900199337884
Tønsberg,18 Akvakultur,Planlagt og i bruk,Skog,0.049571842696576274
Tønsberg,18 Akvakultur,Planlagt og i bruk,Åpen fastmark,0.5114603814679228
Tønsberg,19 Udefinert,Planlagt og i bruk,Bebygd,139.30738482281052
Tønsberg,19 Udefinert,Planlagt og i bruk,Ferskvann,4.537868832512966
Tønsberg,19 Udefinert,Planlagt og i bruk,Fulldyrka jord,483.9060099519979
Tønsberg,19 Udefinert,Planlagt og i bruk,Hav,13.767425630465425
Tønsberg,19 Udefinert,Planlagt og i bruk,Innmarksbeite,2.720810235797897
Tønsberg,19 Udefinert,Planlagt og i bruk,Myr,3.628584656527128
Tønsberg,19 Udefinert,Planlagt og i bruk,Overflatedyrka jord,1.8299239035652588
Tønsberg,19 Udefinert,Planlagt og i bruk,Samferdsel,54.974642925044776
Tønsberg,19 Udefinert,Planlagt og i bruk,Skog,176.03661582772597
Tønsberg,19 Udefinert,Planlagt og i bruk,Åpen fastmark,66.056055894611
