Enhet;År;Kommunenummer;Kommune;Bosetting;Antall
Prosent;2020;3026;Aurskog-Høland (f.o.m. 2020);Faktisk bosetting;70
Prosent;2020;3026;Aurskog-Høland (f.o.m. 2020);Vedtak om bosetting;150
Prosent;2020;3027;Rælingen;Anmodning om bosetting;100
Prosent;2020;3027;Rælingen;Opprinnelig anmodning;.
Prosent;2020;3027;Rælingen;Faktisk bosetting;112
Prosent;2020;3027;Rælingen;Vedtak om bosetting;153
Prosent;2020;3028;Enebakk;Anmodning om bosetting;:
Prosent;2020;3028;Enebakk;Opprinnelig anmodning;.
Prosent;2020;3028;Enebakk;Faktisk bosetting;:
Prosent;2020;3028;Enebakk;Vedtak om bosetting;:
Prosent;2020;3029;Lørenskog;Anmodning om bosetting;100
Prosent;2020;3029;Lørenskog;Opprinnelig anmodning;.
Prosent;2020;3029;Lørenskog;Faktisk bosetting;68
Prosent;2020;3029;Lørenskog;Vedtak om bosetting;112
Prosent;2020;3030;Lillestrøm;Anmodning om bosetting;100
Prosent;2020;3030;Lillestrøm;Opprinnelig anmodning;.
Prosent;2020;3030;Lillestrøm;Faktisk bosetting;92
Prosent;2020;3030;Lillestrøm;Vedtak om bosetting;153
Prosent;2020;3031;Nittedal;Anmodning om bosetting;100
Prosent;2020;3031;Nittedal;Opprinnelig anmodning;.
Prosent;2020;3031;Nittedal;Faktisk bosetting;56
Prosent;2020;3031;Nittedal;Vedtak om bosetting;:
Prosent;2020;3032;Gjerdrum;Anmodning om bosetting;:
Prosent;2020;3032;Gjerdrum;Opprinnelig anmodning;.
Prosent;2020;3032;Gjerdrum;Faktisk bosetting;:
Prosent;2020;3032;Gjerdrum;Vedtak om bosetting;:
Prosent;2020;3033;Ullensaker;Anmodning om bosetting;100
Prosent;2020;3033;Ullensaker;Opprinnelig anmodning;.
Prosent;2020;3033;Ullensaker;Faktisk bosetting;66
Prosent;2020;3033;Ullensaker;Vedtak om bosetting;153
Prosent;2020;3034;Nes;Anmodning om bosetting;100
Prosent;2020;3034;Nes;Opprinnelig anmodning;.
Prosent;2020;3034;Nes;Faktisk bosetting;90
Prosent;2020;3034;Nes;Vedtak om bosetting;150
Prosent;2020;3035;Eidsvoll;Anmodning om bosetting;100
Prosent;2020;3035;Eidsvoll;Opprinnelig anmodning;.
Prosent;2020;3035;Eidsvoll;Faktisk bosetting;90
Prosent;2020;3035;Eidsvoll;Vedtak om bosetting;150
Prosent;2020;3036;Nannestad;Anmodning om bosetting;100
Prosent;2020;3036;Nannestad;Opprinnelig anmodning;.
Prosent;2020;3036;Nannestad;Faktisk bosetting;100
Prosent;2020;3036;Nannestad;Vedtak om bosetting;100
Prosent;2020;3037;Hurdal;Anmodning om bosetting;:
Prosent;2020;3037;Hurdal;Opprinnelig anmodning;.
Prosent;2020;3037;Hurdal;Faktisk bosetting;:
Prosent;2020;3037;Hurdal;Vedtak om bosetting;:
Prosent;2020;3038;Hole;Anmodning om bosetting;:
Prosent;2020;3038;Hole;Opprinnelig anmodning;.
Prosent;2020;3038;Hole;Faktisk bosetting;:
Prosent;2020;3038;Hole;Vedtak om bosetting;:
Prosent;2020;3039;Flå;Anmodning om bosetting;:
Prosent;2020;3039;Flå;Opprinnelig anmodning;.
Prosent;2020;3039;Flå;Faktisk bosetting;:
Prosent;2020;3039;Flå;Vedtak om bosetting;:
Prosent;2020;3040;Nesbyen;Anmodning om bosetting;:
Prosent;2020;3040;Nesbyen;Opprinnelig anmodning;.
Prosent;2020;3040;Nesbyen;Faktisk bosetting;:
Prosent;2020;3040;Nesbyen;Vedtak om bosetting;:
Prosent;2020;3041;Gol;Anmodning om bosetting;100
Prosent;2020;3041;Gol;Opprinnelig anmodning;.
Prosent;2020;3041;Gol;Faktisk bosetting;80
Prosent;2020;3041;Gol;Vedtak om bosetting;150
Prosent;2020;3042;Hemsedal;Anmodning om bosetting;100
Prosent;2020;3042;Hemsedal;Opprinnelig anmodning;.
Prosent;2020;3042;Hemsedal;Faktisk bosetting;60
Prosent;2020;3042;Hemsedal;Vedtak om bosetting;100
Prosent;2020;3043;Ål;Anmodning om bosetting;100
Prosent;2020;3043;Ål;Opprinnelig anmodning;.
Prosent;2020;3043;Ål;Faktisk bosetting;60
Prosent;2020;3043;Ål;Vedtak om bosetting;100
Prosent;2020;3044;Hol;Anmodning om bosetting;:
Prosent;2020;3044;Hol;Opprinnelig anmodning;.
Prosent;2020;3044;Hol;Faktisk bosetting;:
Prosent;2020;3044;Hol;Vedtak om bosetting;:
Prosent;2020;3045;Sigdal;Anmodning om bosetting;:
Prosent;2020;3045;Sigdal;Opprinnelig anmodning;.
Prosent;2020;3045;Sigdal;Faktisk bosetting;:
Prosent;2020;3045;Sigdal;Vedtak om bosetting;:
Prosent;2020;3046;Krødsherad;Anmodning om bosetting;:
Prosent;2020;3046;Krødsherad;Opprinnelig anmodning;.
Prosent;2020;3046;Krødsherad;Faktisk bosetting;:
Prosent;2020;3046;Krødsherad;Vedtak om bosetting;:
Prosent;2020;3047;Modum;Anmodning om bosetting;100
Prosent;2020;3047;Modum;Opprinnelig anmodning;.
Prosent;2020;3047;Modum;Faktisk bosetting;51
Prosent;2020;3047;Modum;Vedtak om bosetting;153
Prosent;2020;3048;Øvre Eiker;Anmodning om bosetting;100
Prosent;2020;3048;Øvre Eiker;Opprinnelig anmodning;.
Prosent;2020;3048;Øvre Eiker;Faktisk bosetting;60
Prosent;2020;3048;Øvre Eiker;Vedtak om bosetting;150
Prosent;2020;3049;Lier;Anmodning om bosetting;100
Prosent;2020;3049;Lier;Opprinnelig anmodning;.
Prosent;2020;3049;Lier;Faktisk bosetting;97
Prosent;2020;3049;Lier;Vedtak om bosetting;153
Prosent;2020;3050;Flesberg;Anmodning om bosetting;:
Prosent;2020;3050;Flesberg;Opprinnelig anmodning;.
Prosent;2020;3050;Flesberg;Faktisk bosetting;:
Prosent;2020;3050;Flesberg;Vedtak om bosetting;:
Prosent;2020;3051;Rollag;Anmodning om bosetting;:
Prosent;2020;3051;Rollag;Opprinnelig anmodning;.
Prosent;2020;3051;Rollag;Faktisk bosetting;:
Prosent;2020;3051;Rollag;Vedtak om bosetting;:
Prosent;2020;3052;Nore og Uvdal;Anmodning om bosetting;100
Prosent;2020;3052;Nore og Uvdal;Opprinnelig anmodning;.
Prosent;2020;3052;Nore og Uvdal;Faktisk bosetting;60
Prosent;2020;3052;Nore og Uvdal;Vedtak om bosetting;120
Prosent;2020;3053;Jevnaker;Anmodning om bosetting;100
Prosent;2020;3053;Jevnaker;Opprinnelig anmodning;.
Prosent;2020;3053;Jevnaker;Faktisk bosetting;70
Prosent;2020;3053;Jevnaker;Vedtak om bosetting;100
Prosent;2020;3054;Lunner;Anmodning om bosetting;100
Prosent;2020;3054;Lunner;Opprinnelig anmodning;.
Prosent;2020;3054;Lunner;Faktisk bosetting;100
Prosent;2020;3054;Lunner;Vedtak om bosetting;132
Prosent;2020;3401;Kongsvinger;Anmodning om bosetting;100
Prosent;2020;3401;Kongsvinger;Opprinnelig anmodning;.
Prosent;2020;3401;Kongsvinger;Faktisk bosetting;60
Prosent;2020;3401;Kongsvinger;Vedtak om bosetting;:
Prosent;2020;3403;Hamar;Anmodning om bosetting;100
Prosent;2020;3403;Hamar;Opprinnelig anmodning;.
Prosent;2020;3403;Hamar;Faktisk bosetting;97
Prosent;2020;3403;Hamar;Vedtak om bosetting;153
Prosent;2020;3405;Lillehammer;Anmodning om bosetting;100
Prosent;2020;3405;Lillehammer;Opprinnelig anmodning;.
Prosent;2020;3405;Lillehammer;Faktisk bosetting;60
Prosent;2020;3405;Lillehammer;Vedtak om bosetting;153
Prosent;2020;3407;Gjøvik;Anmodning om bosetting;100
Prosent;2020;3407;Gjøvik;Opprinnelig anmodning;.
Prosent;2020;3407;Gjøvik;Faktisk bosetting;107
Prosent;2020;3407;Gjøvik;Vedtak om bosetting;111
Prosent;2020;3411;Ringsaker;Anmodning om bosetting;100
Prosent;2020;3411;Ringsaker;Opprinnelig anmodning;.
Prosent;2020;3411;Ringsaker;Faktisk bosetting;55
Prosent;2020;3411;Ringsaker;Vedtak om bosetting;153
Prosent;2020;3412;Løten;Anmodning om bosetting;100
Prosent;2020;3412;Løten;Opprinnelig anmodning;.
Prosent;2020;3412;Løten;Faktisk bosetting;70
Prosent;2020;3412;Løten;Vedtak om bosetting;100
Prosent;2020;3413;Stange;Anmodning om bosetting;100
Prosent;2020;3413;Stange;Opprinnelig anmodning;.
Prosent;2020;3413;Stange;Faktisk bosetting;80
Prosent;2020;3413;Stange;Vedtak om bosetting;153
Prosent;2020;3414;Nord-Odal;Anmodning om bosetting;:
Prosent;2020;3414;Nord-Odal;Opprinnelig anmodning;.
Prosent;2020;3414;Nord-Odal;Faktisk bosetting;:
Prosent;2020;3414;Nord-Odal;Vedtak om bosetting;:
Prosent;2020;3415;Sør-Odal;Anmodning om bosetting;100
Prosent;2020;3415;Sør-Odal;Opprinnelig anmodning;.
Prosent;2020;3415;Sør-Odal;Faktisk bosetting;50
Prosent;2020;3415;Sør-Odal;Vedtak om bosetting;100
Prosent;2020;3416;Eidskog;Anmodning om bosetting;:
Prosent;2020;3416;Eidskog;Opprinnelig anmodning;.
Prosent;2020;3416;Eidskog;Faktisk bosetting;:
Prosent;2020;3416;Eidskog;Vedtak om bosetting;:
Prosent;2020;3417;Grue;Anmodning om bosetting;:
Prosent;2020;3417;Grue;Opprinnelig anmodning;.
Prosent;2020;3417;Grue;Faktisk bosetting;:
Prosent;2020;3417;Grue;Vedtak om bosetting;:
Prosent;2020;3418;Åsnes;Anmodning om bosetting;100
Prosent;2020;3418;Åsnes;Opprinnelig anmodning;.
Prosent;2020;3418;Åsnes;Faktisk bosetting;50
Prosent;2020;3418;Åsnes;Vedtak om bosetting;100
Prosent;2020;3419;Våler (Hedm.);Anmodning om bosetting;:
Prosent;2020;3419;Våler (Hedm.);Opprinnelig anmodning;.
Prosent;2020;3419;Våler (Hedm.);Faktisk bosetting;:
Prosent;2020;3419;Våler (Hedm.);Vedtak om bosetting;:
Prosent;2020;3420;Elverum;Anmodning om bosetting;100
Prosent;2020;3420;Elverum;Opprinnelig anmodning;.
Prosent;2020;3420;Elverum;Faktisk bosetting;69
Prosent;2020;3420;Elverum;Vedtak om bosetting;153
Prosent;2020;3421;Trysil;Anmodning om bosetting;100
Prosent;2020;3421;Trysil;Opprinnelig anmodning;.
Prosent;2020;3421;Trysil;Faktisk bosetting;100
Prosent;2020;3421;Trysil;Vedtak om bosetting;100
Prosent;2020;3422;Åmot;Anmodning om bosetting;:
Prosent;2020;3422;Åmot;Opprinnelig anmodning;.
Prosent;2020;3422;Åmot;Faktisk bosetting;:
Prosent;2020;3422;Åmot;Vedtak om bosetting;:
Prosent;2020;3423;Stor-Elvdal;Anmodning om bosetting;:
Prosent;2020;3423;Stor-Elvdal;Opprinnelig anmodning;.
Prosent;2020;3423;Stor-Elvdal;Faktisk bosetting;:
Prosent;2020;3423;Stor-Elvdal;Vedtak om bosetting;:
Prosent;2020;3424;Rendalen;Anmodning om bosetting;:
Prosent;2020;3424;Rendalen;Opprinnelig anmodning;.
Prosent;2020;3424;Rendalen;Faktisk bosetting;:
Prosent;2020;3424;Rendalen;Vedtak om bosetting;:
Prosent;2020;3425;Engerdal;Anmodning om bosetting;:
Prosent;2020;3425;Engerdal;Opprinnelig anmodning;.
Prosent;2020;3425;Engerdal;Faktisk bosetting;:
Prosent;2020;3425;Engerdal;Vedtak om bosetting;:
Prosent;2020;3426;Tolga;Anmodning om bosetting;100
Prosent;2020;3426;Tolga;Opprinnelig anmodning;.
Prosent;2020;3426;Tolga;Faktisk bosetting;:
Prosent;2020;3426;Tolga;Vedtak om bosetting;100
Prosent;2020;3427;Tynset;Anmodning om bosetting;100
Prosent;2020;3427;Tynset;Opprinnelig anmodning;.
Prosent;2020;3427;Tynset;Faktisk bosetting;:
Prosent;2020;3427;Tynset;Vedtak om bosetting;120
Prosent;2020;3428;Alvdal;Anmodning om bosetting;100
Prosent;2020;3428;Alvdal;Opprinnelig anmodning;.
Prosent;2020;3428;Alvdal;Faktisk bosetting;100
Prosent;2020;3428;Alvdal;Vedtak om bosetting;100
Prosent;2020;3429;Folldal;Anmodning om bosetting;:
Prosent;2020;3429;Folldal;Opprinnelig anmodning;.
Prosent;2020;3429;Folldal;Faktisk bosetting;:
Prosent;2020;3429;Folldal;Vedtak om bosetting;:
Prosent;2020;3430;Os (Hedm.);Anmodning om bosetting;:
Prosent;2020;3430;Os (Hedm.);Opprinnelig anmodning;.
Prosent;2020;3430;Os (Hedm.);Faktisk bosetting;:
Prosent;2020;3430;Os (Hedm.);Vedtak om bosetting;:
Prosent;2020;3431;Dovre;Anmodning om bosetting;:
Prosent;2020;3431;Dovre;Opprinnelig anmodning;.
Prosent;2020;3431;Dovre;Faktisk bosetting;:
Prosent;2020;3431;Dovre;Vedtak om bosetting;:
Prosent;2020;3432;Lesja;Anmodning om bosetting;:
Prosent;2020;3432;Lesja;Opprinnelig anmodning;.
Prosent;2020;3432;Lesja;Faktisk bosetting;:
Prosent;2020;3432;Lesja;Vedtak om bosetting;:
Prosent;2020;3433;Skjåk;Anmodning om bosetting;:
Prosent;2020;3433;Skjåk;Opprinnelig anmodning;.
Prosent;2020;3433;Skjåk;Faktisk bosetting;:
Prosent;2020;3433;Skjåk;Vedtak om bosetting;:
Prosent;2020;3434;Lom;Anmodning om bosetting;:
Prosent;2020;3434;Lom;Opprinnelig anmodning;.
Prosent;2020;3434;Lom;Faktisk bosetting;:
Prosent;2020;3434;Lom;Vedtak om bosetting;:
Prosent;2020;3435;Vågå;Anmodning om bosetting;100
Prosent;2020;3435;Vågå;Opprinnelig anmodning;.
Prosent;2020;3435;Vågå;Faktisk bosetting;60
Prosent;2020;3435;Vågå;Vedtak om bosetting;100
Prosent;2020;3436;Nord-Fron;Anmodning om bosetting;100
Prosent;2020;3436;Nord-Fron;Opprinnelig anmodning;.
Prosent;2020;3436;Nord-Fron;Faktisk bosetting;60
Prosent;2020;3436;Nord-Fron;Vedtak om bosetting;:
Prosent;2020;3437;Sel;Anmodning om bosetting;100
Prosent;2020;3437;Sel;Opprinnelig anmodning;.
Prosent;2020;3437;Sel;Faktisk bosetting;50
Prosent;2020;3437;Sel;Vedtak om bosetting;100
Prosent;2020;3438;Sør-Fron;Anmodning om bosetting;:
Prosent;2020;3438;Sør-Fron;Opprinnelig anmodning;.
Prosent;2020;3438;Sør-Fron;Faktisk bosetting;:
Prosent;2020;3438;Sør-Fron;Vedtak om bosetting;:
Prosent;2020;3439;Ringebu;Anmodning om bosetting;100
Prosent;2020;3439;Ringebu;Opprinnelig anmodning;.
Prosent;2020;3439;Ringebu;Faktisk bosetting;:
Prosent;2020;3439;Ringebu;Vedtak om bosetting;100
Prosent;2020;3440;Øyer;Anmodning om bosetting;100
Prosent;2020;3440;Øyer;Opprinnelig anmodning;.
Prosent;2020;3440;Øyer;Faktisk bosetting;90
Prosent;2020;3440;Øyer;Vedtak om bosetting;100
Prosent;2020;3441;Gausdal;Anmodning om bosetting;:
Prosent;2020;3441;Gausdal;Opprinnelig anmodning;.
Prosent;2020;3441;Gausdal;Faktisk bosetting;:
Prosent;2020;3441;Gausdal;Vedtak om bosetting;:
Prosent;2020;3442;Østre Toten;Anmodning om bosetting;100
Prosent;2020;3442;Østre Toten;Opprinnelig anmodning;.
Prosent;2020;3442;Østre Toten;Faktisk bosetting;90
Prosent;2020;3442;Østre Toten;Vedtak om bosetting;150
Prosent;2020;3443;Vestre Toten;Anmodning om bosetting;100
Prosent;2020;3443;Vestre Toten;Opprinnelig anmodning;.
Prosent;2020;3443;Vestre Toten;Faktisk bosetting;59
Prosent;2020;3443;Vestre Toten;Vedtak om bosetting;153
Prosent;2020;3446;Gran;Anmodning om bosetting;100
Prosent;2020;3446;Gran;Opprinnelig anmodning;.
Prosent;2020;3446;Gran;Faktisk bosetting;70
Prosent;2020;3446;Gran;Vedtak om bosetting;153
Prosent;2020;3447;Søndre Land;Anmodning om bosetting;100
Prosent;2020;3447;Søndre Land;Opprinnelig anmodning;.
Prosent;2020;3447;Søndre Land;Faktisk bosetting;60
Prosent;2020;3447;Søndre Land;Vedtak om bosetting;100
Prosent;2020;3448;Nordre Land;Anmodning om bosetting;100
Prosent;2020;3448;Nordre Land;Opprinnelig anmodning;.
Prosent;2020;3448;Nordre Land;Faktisk bosetting;70
Prosent;2020;3448;Nordre Land;Vedtak om bosetting;100
Prosent;2020;3449;Sør-Aurdal;Anmodning om bosetting;:
Prosent;2020;3449;Sør-Aurdal;Opprinnelig anmodning;.
Prosent;2020;3449;Sør-Aurdal;Faktisk bosetting;:
Prosent;2020;3449;Sør-Aurdal;Vedtak om bosetting;:
Prosent;2020;3450;Etnedal;Anmodning om bosetting;:
Prosent;2020;3450;Etnedal;Opprinnelig anmodning;.
Prosent;2020;3450;Etnedal;Faktisk bosetting;:
Prosent;2020;3450;Etnedal;Vedtak om bosetting;:
Prosent;2020;3451;Nord-Aurdal;Anmodning om bosetting;100
Prosent;2020;3451;Nord-Aurdal;Opprinnelig anmodning;.
Prosent;2020;3451;Nord-Aurdal;Faktisk bosetting;:
Prosent;2020;3451;Nord-Aurdal;Vedtak om bosetting;100
Prosent;2020;3452;Vestre Slidre;Anmodning om bosetting;:
Prosent;2020;3452;Vestre Slidre;Opprinnelig anmodning;.
Prosent;2020;3452;Vestre Slidre;Faktisk bosetting;:
Prosent;2020;3452;Vestre Slidre;Vedtak om bosetting;:
Prosent;2020;3453;Øystre Slidre;Anmodning om bosetting;100
Prosent;2020;3453;Øystre Slidre;Opprinnelig anmodning;.
Prosent;2020;3453;Øystre Slidre;Faktisk bosetting;110
Prosent;2020;3453;Øystre Slidre;Vedtak om bosetting;100
Prosent;2020;3454;Vang;Anmodning om bosetting;:
Prosent;2020;3454;Vang;Opprinnelig anmodning;.
Prosent;2020;3454;Vang;Faktisk bosetting;:
Prosent;2020;3454;Vang;Vedtak om bosetting;:
Prosent;2020;3801;Horten;Anmodning om bosetting;100
Prosent;2020;3801;Horten;Opprinnelig anmodning;.
Prosent;2020;3801;Horten;Faktisk bosetting;122
Prosent;2020;3801;Horten;Vedtak om bosetting;153
Prosent;2020;3802;Holmestrand (f.o.m. 2020);Anmodning om bosetting;100
Prosent;2020;3802;Holmestrand (f.o.m. 2020);Opprinnelig anmodning;.
Prosent;2020;3802;Holmestrand (f.o.m. 2020);Faktisk bosetting;76
Prosent;2020;3802;Holmestrand (f.o.m. 2020);Vedtak om bosetting;153
Prosent;2020;3803;Tønsberg (f.o.m. 2020);Anmodning om bosetting;100
Prosent;2020;3803;Tønsberg (f.o.m. 2020);Opprinnelig anmodning;.
Prosent;2020;3803;Tønsberg (f.o.m. 2020);Faktisk bosetting;99
Prosent;2020;3803;Tønsberg (f.o.m. 2020);Vedtak om bosetting;153
Prosent;2020;3804;Sandefjord (f.o.m. 2017);Anmodning om bosetting;100
Prosent;2020;3804;Sandefjord (f.o.m. 2017);Opprinnelig anmodning;.
Prosent;2020;3804;Sandefjord (f.o.m. 2017);Faktisk bosetting;95
Prosent;2020;3804;Sandefjord (f.o.m. 2017);Vedtak om bosetting;153
Prosent;2020;3805;Larvik (f.o.m. 2018);Anmodning om bosetting;100
Prosent;2020;3805;Larvik (f.o.m. 2018);Opprinnelig anmodning;.
Prosent;2020;3805;Larvik (f.o.m. 2018);Faktisk bosetting;111
Prosent;2020;3805;Larvik (f.o.m. 2018);Vedtak om bosetting;153
Prosent;2020;3806;Porsgrunn;Anmodning om bosetting;100
Prosent;2020;3806;Porsgrunn;Opprinnelig anmodning;.
Prosent;2020;3806;Porsgrunn;Faktisk bosetting;130
Prosent;2020;3806;Porsgrunn;Vedtak om bosetting;150
Prosent;2020;3807;Skien;Anmodning om bosetting;100
Prosent;2020;3807;Skien;Opprinnelig anmodning;.
Prosent;2020;3807;Skien;Faktisk bosetting;103
Prosent;2020;3807;Skien;Vedtak om bosetting;153
Prosent;2020;3808;Notodden;Anmodning om bosetting;100
Prosent;2020;3808;Notodden;Opprinnelig anmodning;.
Prosent;2020;3808;Notodden;Faktisk bosetting;100
Prosent;2020;3808;Notodden;Vedtak om bosetting;123
Prosent;2020;3811;Færder;Anmodning om bosetting;100
Prosent;2020;3811;Færder;Opprinnelig anmodning;.
Prosent;2020;3811;Færder;Faktisk bosetting;90
Prosent;2020;3811;Færder;Vedtak om bosetting;153
Prosent;2020;3812;Siljan;Anmodning om bosetting;:
Prosent;2020;3812;Siljan;Opprinnelig anmodning;.
Prosent;2020;3812;Siljan;Faktisk bosetting;:
Prosent;2020;3812;Siljan;Vedtak om bosetting;:
Prosent;2020;3813;Bamble;Anmodning om bosetting;100
Prosent;2020;3813;Bamble;Opprinnelig anmodning;.
Prosent;2020;3813;Bamble;Faktisk bosetting;102
Prosent;2020;3813;Bamble;Vedtak om bosetting;153
Prosent;2020;3814;Kragerø;Anmodning om bosetting;100
Prosent;2020;3814;Kragerø;Opprinnelig anmodning;.
Prosent;2020;3814;Kragerø;Faktisk bosetting;90
Prosent;2020;3814;Kragerø;Vedtak om bosetting;153
Prosent;2020;3815;Drangedal;Anmodning om bosetting;100
Prosent;2020;3815;Drangedal;Opprinnelig anmodning;.
Prosent;2020;3815;Drangedal;Faktisk bosetting;70
Prosent;2020;3815;Drangedal;Vedtak om bosetting;100
Prosent;2020;3816;Nome;Anmodning om bosetting;100
Prosent;2020;3816;Nome;Opprinnelig anmodning;.
Prosent;2020;3816;Nome;Faktisk bosetting;70
Prosent;2020;3816;Nome;Vedtak om bosetting;100
Prosent;2020;3817;Midt-Telemark;Anmodning om bosetting;100
Prosent;2020;3817;Midt-Telemark;Opprinnelig anmodning;.
Prosent;2020;3817;Midt-Telemark;Faktisk bosetting;107
Prosent;2020;3817;Midt-Telemark;Vedtak om bosetting;153
Prosent;2020;3818;Tinn;Anmodning om bosetting;100
Prosent;2020;3818;Tinn;Opprinnelig anmodning;.
Prosent;2020;3818;Tinn;Faktisk bosetting;80
Prosent;2020;3818;Tinn;Vedtak om bosetting;:
Prosent;2020;3819;Hjartdal;Anmodning om bosetting;:
Prosent;2020;3819;Hjartdal;Opprinnelig anmodning;.
Prosent;2020;3819;Hjartdal;Faktisk bosetting;:
Prosent;2020;3819;Hjartdal;Vedtak om bosetting;:
Prosent;2020;3820;Seljord;Anmodning om bosetting;100
Prosent;2020;3820;Seljord;Opprinnelig anmodning;.
Prosent;2020;3820;Seljord;Faktisk bosetting;110
Prosent;2020;3820;Seljord;Vedtak om bosetting;120
Prosent;2020;3821;Kviteseid;Anmodning om bosetting;:
Prosent;2020;3821;Kviteseid;Opprinnelig anmodning;.
Prosent;2020;3821;Kviteseid;Faktisk bosetting;:
Prosent;2020;3821;Kviteseid;Vedtak om bosetting;:
Prosent;2020;3822;Nissedal;Anmodning om bosetting;:
Prosent;2020;3822;Nissedal;Opprinnelig anmodning;.
Prosent;2020;3822;Nissedal;Faktisk bosetting;:
Prosent;2020;3822;Nissedal;Vedtak om bosetting;:
Prosent;2020;3823;Fyresdal;Anmodning om bosetting;:
Prosent;2020;3823;Fyresdal;Opprinnelig anmodning;.
Prosent;2020;3823;Fyresdal;Faktisk bosetting;:
Prosent;2020;3823;Fyresdal;Vedtak om bosetting;:
Prosent;2020;3824;Tokke;Anmodning om bosetting;:
Prosent;2020;3824;Tokke;Opprinnelig anmodning;.
Prosent;2020;3824;Tokke;Faktisk bosetting;:
Prosent;2020;3824;Tokke;Vedtak om bosetting;:
Prosent;2020;3825;Vinje;Anmodning om bosetting;100
Prosent;2020;3825;Vinje;Opprinnelig anmodning;.
Prosent;2020;3825;Vinje;Faktisk bosetting;100
Prosent;2020;3825;Vinje;Vedtak om bosetting;120
Prosent;2020;4201;Risør;Anmodning om bosetting;100
Prosent;2020;4201;Risør;Opprinnelig anmodning;.
Prosent;2020;4201;Risør;Faktisk bosetting;50
Prosent;2020;4201;Risør;Vedtak om bosetting;120
Prosent;2020;4202;Grimstad;Anmodning om bosetting;100
Prosent;2020;4202;Grimstad;Opprinnelig anmodning;.
Prosent;2020;4202;Grimstad;Faktisk bosetting;100
Prosent;2020;4202;Grimstad;Vedtak om bosetting;139
Prosent;2020;4203;Arendal;Anmodning om bosetting;100
Prosent;2020;4203;Arendal;Opprinnelig anmodning;.
Prosent;2020;4203;Arendal;Faktisk bosetting;87
Prosent;2020;4203;Arendal;Vedtak om bosetting;153
Prosent;2020;4204;Kristiansand (f.o.m. 2020);Anmodning om bosetting;100
Prosent;2020;4204;Kristiansand (f.o.m. 2020);Opprinnelig anmodning;.
Prosent;2020;4204;Kristiansand (f.o.m. 2020);Faktisk bosetting;123
Prosent;2020;4204;Kristiansand (f.o.m. 2020);Vedtak om bosetting;131
Prosent;2020;4205;Lindesnes (f.o.m. 2020);Anmodning om bosetting;100
Prosent;2020;4205;Lindesnes (f.o.m. 2020);Opprinnelig anmodning;.
Prosent;2020;4205;Lindesnes (f.o.m. 2020);Faktisk bosetting;112
Prosent;2020;4205;Lindesnes (f.o.m. 2020);Vedtak om bosetting;153
Prosent;2020;4206;Farsund;Anmodning om bosetting;100
Prosent;2020;4206;Farsund;Opprinnelig anmodning;.
Prosent;2020;4206;Farsund;Faktisk bosetting;70
Prosent;2020;4206;Farsund;Vedtak om bosetting;150
Prosent;2020;4207;Flekkefjord;Anmodning om bosetting;100
Prosent;2020;4207;Flekkefjord;Opprinnelig anmodning;.
Prosent;2020;4207;Flekkefjord;Faktisk bosetting;46
Prosent;2020;4207;Flekkefjord;Vedtak om bosetting;153
Prosent;2020;4211;Gjerstad;Anmodning om bosetting;100
Prosent;2020;4211;Gjerstad;Opprinnelig anmodning;.
Prosent;2020;4211;Gjerstad;Faktisk bosetting;60
Prosent;2020;4211;Gjerstad;Vedtak om bosetting;100
Prosent;2020;4212;Vegårshei;Anmodning om bosetting;:
Prosent;2020;4212;Vegårshei;Opprinnelig anmodning;.
Prosent;2020;4212;Vegårshei;Faktisk bosetting;:
Prosent;2020;4212;Vegårshei;Vedtak om bosetting;:
Prosent;2020;4213;Tvedestrand;Anmodning om bosetting;100
Prosent;2020;4213;Tvedestrand;Opprinnelig anmodning;.
Prosent;2020;4213;Tvedestrand;Faktisk bosetting;:
Prosent;2020;4213;Tvedestrand;Vedtak om bosetting;:
Prosent;2020;4214;Froland;Anmodning om bosetting;:
Prosent;2020;4214;Froland;Opprinnelig anmodning;.
Prosent;2020;4214;Froland;Faktisk bosetting;:
Prosent;2020;4214;Froland;Vedtak om bosetting;:
Prosent;2020;4215;Lillesand;Anmodning om bosetting;100
Prosent;2020;4215;Lillesand;Opprinnelig anmodning;.
Prosent;2020;4215;Lillesand;Faktisk bosetting;60
Prosent;2020;4215;Lillesand;Vedtak om bosetting;150
Prosent;2020;4216;Birkenes;Anmodning om bosetting;100
Prosent;2020;4216;Birkenes;Opprinnelig anmodning;.
Prosent;2020;4216;Birkenes;Faktisk bosetting;80
Prosent;2020;4216;Birkenes;Vedtak om bosetting;150
Prosent;2020;4217;Åmli;Anmodning om bosetting;:
Prosent;2020;4217;Åmli;Opprinnelig anmodning;.
Prosent;2020;4217;Åmli;Faktisk bosetting;:
Prosent;2020;4217;Åmli;Vedtak om bosetting;:
Prosent;2020;4218;Iveland;Anmodning om bosetting;:
Prosent;2020;4218;Iveland;Opprinnelig anmodning;.
Prosent;2020;4218;Iveland;Faktisk bosetting;:
Prosent;2020;4218;Iveland;Vedtak om bosetting;:
Prosent;2020;4219;Evje og Hornnes;Anmodning om bosetting;100
Prosent;2020;4219;Evje og Hornnes;Opprinnelig anmodning;.
Prosent;2020;4219;Evje og Hornnes;Faktisk bosetting;100
Prosent;2020;4219;Evje og Hornnes;Vedtak om bosetting;120
